circuit_name,circuit_qubits,observable,mode,budget,backend,perf_exp_val,result,absolute_error,distance_to_noisy_vanilla,time_total_s,shots_requested,shots_executed,shots_saved,num_fragments,num_variants,total_allocated_variant_shots,total_executed_variant_shots,min_allocated_shots_per_variant,max_allocated_shots_per_variant,min_executed_shots_per_variant,max_executed_shots_per_variant,executed_shots_per_variant
0_Clifford+T_002,16,ZIIIIIIIIIIIIIII,cut_divided_budget,10000,aer.fake_kawasaki,0.9999999999999998,0.9789900800000002,0.02100991999999957,0.05079008000000107,22.12263158604037,10000,10000,0,2,8,10000,10000,1250,1250,1250,1250,[1250-1250-1250-1250-1250-1250-1250-1250]
0_Clifford+T_002,16,ZIIIIIIIIIIIIIII,cut_incremental_budget,10000,aer.fake_kawasaki,0.9999999999999998,0.9814899200000003,0.01851007999999943,0.05328992000000121,385.24367723299656,10000,10000,0,2,8,10000,10000,1250,1250,1250,1250,[1250-1250-1250-1250-1250-1250-1250-1250]
0_Clifford+T_002,16,ZIIIIIIIIIIIIIII,cut_incremental_qubit_prop,10000,aer.fake_kawasaki,0.9999999999999998,0.9780452966685166,0.021954703331483194,0.04984529666851745,434.355403286987,10000,10000,0,2,8,10000,10000,1176,1324,1176,1324,[1324-1324-1324-1324-1176-1176-1176-1176]
0_Clifford+T_002,16,ZIIIIIIIIIIIIIII,cut_qubit_prop,10000,aer.fake_kawasaki,0.9999999999999998,0.9782842139877101,0.02171578601228963,0.05008421398771101,10.230926991032902,10000,10000,0,2,8,10000,10000,1176,1324,1176,1324,[1324-1324-1324-1324-1176-1176-1176-1176]
0_Clifford+T_002,16,ZIIIIIIIIIIIIIII,noisy_vanilla,10000,aer.fake_kawasaki,0.9999999999999998,0.9281999999999991,0.07180000000000064,0.9281999999999991,352.96680042898515,10000,10000,0,,,,,,,,,
1_Clifford+T_008,16,ZIIIIIIIIIIIIIII,cut_divided_budget,10000,aer.fake_kawasaki,-0.9999999999999992,-0.9796428800000004,0.020357119999998785,0.0554428800000033,29.302764838037547,10000,10000,0,2,8,10000,10000,1250,1250,1250,1250,[1250-1250-1250-1250-1250-1250-1250-1250]
1_Clifford+T_008,16,ZIIIIIIIIIIIIIII,cut_incremental_budget,10000,aer.fake_kawasaki,-0.9999999999999992,-0.9806323200000008,0.019367679999998444,0.056432320000003644,318.2731643660227,10000,10000,0,2,8,10000,10000,1250,1250,1250,1250,[1250-1250-1250-1250-1250-1250-1250-1250]
1_Clifford+T_008,16,ZIIIIIIIIIIIIIII,cut_incremental_qubit_prop,10000,aer.fake_kawasaki,-0.9999999999999992,-0.9808238951582456,0.019176104841753583,0.056623895158248505,315.43810981098795,10000,10000,0,2,8,10000,10000,937,1563,937,1563,[1563-1563-1563-1563-937-937-937-937]
1_Clifford+T_008,16,ZIIIIIIIIIIIIIII,cut_qubit_prop,10000,aer.fake_kawasaki,-0.9999999999999992,-0.9896267132617885,0.010373286738210696,0.06542671326179139,18.393580529023893,10000,10000,0,2,8,10000,10000,937,1563,937,1563,[1563-1563-1563-1563-937-937-937-937]
1_Clifford+T_008,16,ZIIIIIIIIIIIIIII,noisy_vanilla,10000,aer.fake_kawasaki,-0.9999999999999992,-0.9241999999999971,0.07580000000000209,0.9241999999999971,635.6656116429949,10000,10000,0,,,,,,,,,
2_Clifford+T_015,16,ZIIIIIIIIIIIIIII,cut_divided_budget,10000,aer.fake_kawasaki,-0.9999999999999991,-0.9628467200000013,0.037153279999997846,0.036846720000004884,35.66090382996481,10000,10000,0,2,8,10000,10000,1250,1250,1250,1250,[1250-1250-1250-1250-1250-1250-1250-1250]
2_Clifford+T_015,16,ZIIIIIIIIIIIIIII,cut_incremental_budget,10000,aer.fake_kawasaki,-0.9999999999999991,-0.9442752000000022,0.05572479999999691,0.01827520000000582,260.2652638099971,10000,9600,400,2,8,10000,9600,1250,1250,850,1250,[1250-1250-1250-1250-850-1250-1250-1250]
2_Clifford+T_015,16,ZIIIIIIIIIIIIIII,cut_incremental_qubit_prop,10000,aer.fake_kawasaki,-0.9999999999999991,-0.9515140428846023,0.04848595711539683,0.025514042884605903,317.29121707798913,10000,10000,0,2,8,10000,10000,333,2167,333,2167,[2167-2167-2167-2167-333-333-333-333]
2_Clifford+T_015,16,ZIIIIIIIIIIIIIII,cut_qubit_prop,10000,aer.fake_kawasaki,-0.9999999999999991,-0.9520849876179838,0.04791501238201534,0.026084987617987387,41.75723340403056,10000,10000,0,2,8,10000,10000,333,2167,333,2167,[2167-2167-2167-2167-333-333-333-333]
2_Clifford+T_015,16,ZIIIIIIIIIIIIIII,noisy_vanilla,10000,aer.fake_kawasaki,-0.9999999999999991,-0.9259999999999964,0.07400000000000273,0.9259999999999964,355.8079996899469,10000,10000,0,,,,,,,,,
3_Clifford+T_016,16,ZIIIIIIIIIIIIIII,cut_divided_budget,10000,aer.fake_kawasaki,0.9999999999999996,0.9471270400000006,0.05287295999999897,0.023727040000001587,26.935120496957097,10000,10000,0,2,8,10000,10000,1250,1250,1250,1250,[1250-1250-1250-1250-1250-1250-1250-1250]
3_Clifford+T_016,16,ZIIIIIIIIIIIIIII,cut_incremental_budget,10000,aer.fake_kawasaki,0.9999999999999996,0.9377536000000005,0.062246399999999036,0.01435360000000152,430.6627228290308,10000,10000,0,2,8,10000,10000,1250,1250,1250,1250,[1250-1250-1250-1250-1250-1250-1250-1250]
3_Clifford+T_016,16,ZIIIIIIIIIIIIIII,cut_incremental_qubit_prop,10000,aer.fake_kawasaki,0.9999999999999996,0.9616858828123395,0.03831411718766009,0.038285882812340466,404.7668492849916,10000,10000,0,2,8,10000,10000,1176,1324,1176,1324,[1176-1176-1176-1176-1324-1324-1324-1324]
3_Clifford+T_016,16,ZIIIIIIIIIIIIIII,cut_qubit_prop,10000,aer.fake_kawasaki,0.9999999999999996,0.950834412314775,0.04916558768522461,0.027434412314775947,17.326825149997603,10000,10000,0,2,8,10000,10000,1176,1324,1176,1324,[1176-1176-1176-1176-1324-1324-1324-1324]
3_Clifford+T_016,16,ZIIIIIIIIIIIIIII,noisy_vanilla,10000,aer.fake_kawasaki,0.9999999999999996,0.923399999999999,0.07660000000000056,0.923399999999999,645.4643544929568,10000,10000,0,,,,,,,,,
