circuit_name,circuit_qubits,observable,mode,backend,perf_exp_val,result,absolute_error,distance_to_noisy_vanilla,time_total_s,shots_requested,shots_executed,shots_saved,num_fragments,num_variants,total_allocated_variant_shots,total_executed_variant_shots,min_allocated_shots_per_variant,max_allocated_shots_per_variant,min_executed_shots_per_variant,max_executed_shots_per_variant,executed_shots_per_variant
0_Clifford+T_001,11,ZIIIIIIIIII,cut_divided_budget,aer.fake_sherbrooke,5.551115123125783e-17,-0.008788479999999998,0.008788480000000053,0.010588479999999938,129.45671750511974,20000,20000,0,2,32,20000,20000,625,625,625,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
0_Clifford+T_001,11,ZIIIIIIIIII,cut_incremental_budget,aer.fake_sherbrooke,5.551115123125783e-17,0.01808199757575757,0.018081997575757514,0.01628199757575763,774.246553836856,20000,19800,200,2,32,20000,19800,625,625,550,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-550-625-625-625-550-600-600-625-625-625-625-625-625-625-625-625]
0_Clifford+T_001,11,ZIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_sherbrooke,5.551115123125783e-17,-0.018626013015005674,0.01862601301500573,0.020426013015005615,885.0123201189563,20000,19896,104,2,32,20000,19896,577,673,500,673,[673-673-673-673-673-673-673-673-673-673-673-673-673-673-673-673-577-500-577-577-550-577-577-577-577-577-577-577-577-577-577-577]
0_Clifford+T_001,11,ZIIIIIIIIII,cut_qubit_prop,aer.fake_sherbrooke,5.551115123125783e-17,0.003811279843222471,0.0038112798432224154,0.0020112798432225304,75.56651769392192,20000,20000,0,2,32,20000,20000,577,673,577,673,[673-673-673-673-673-673-673-673-673-673-673-673-673-673-673-673-577-577-577-577-577-577-577-577-577-577-577-577-577-577-577-577]
0_Clifford+T_001,11,ZIIIIIIIIII,noisy_vanilla,aer.fake_sherbrooke,5.551115123125783e-17,0.0017999999999999408,0.0017999999999998852,0.0017999999999999408,7.621036400087178,20000,20000,0,,,,,,,,,
1_Clifford+T_002,11,ZIIIIIIIIII,cut_divided_budget,aer.fake_sherbrooke,-0.9999999999999998,-0.9417420800000001,0.05825791999999963,0.03465791999999923,87.97129359701648,20000,20000,0,2,32,20000,20000,625,625,625,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
1_Clifford+T_002,11,ZIIIIIIIIII,cut_incremental_budget,aer.fake_sherbrooke,-0.9999999999999998,-0.931367124040404,0.06863287595959577,0.045032875959595375,910.9960732548498,20000,18550,1450,2,32,20000,18550,625,625,450,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-450-450-500-450-450-450-550-500-625-550-625-625-550-550-600-625]
1_Clifford+T_002,11,ZIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_sherbrooke,-0.9999999999999998,-0.9400719374971652,0.059928062502834556,0.03632806250283416,897.9240557081066,20000,19776,224,2,32,20000,19776,481,769,400,769,[769-769-769-769-769-769-769-769-769-769-769-769-769-769-769-769-400-481-481-481-450-400-481-450-481-481-481-481-481-481-481-481]
1_Clifford+T_002,11,ZIIIIIIIIII,cut_qubit_prop,aer.fake_sherbrooke,-0.9999999999999998,-0.936299808861577,0.06370019113842273,0.040100191138422336,98.3963651349768,20000,20000,0,2,32,20000,20000,481,769,481,769,[769-769-769-769-769-769-769-769-769-769-769-769-769-769-769-769-481-481-481-481-481-481-481-481-481-481-481-481-481-481-481-481]
1_Clifford+T_002,11,ZIIIIIIIIII,noisy_vanilla,aer.fake_sherbrooke,-0.9999999999999998,-0.9763999999999994,0.0236000000000004,0.9763999999999994,2.4601135379634798,20000,20000,0,,,,,,,,,
2_Clifford+T_011,11,ZIIIIIIIIII,cut_divided_budget,aer.fake_sherbrooke,0.0,-0.016819520000000022,0.016819520000000022,0.02951952000000002,29.120229370892048,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
2_Clifford+T_011,11,ZIIIIIIIIII,cut_incremental_budget,aer.fake_sherbrooke,0.0,0.03795768186294503,0.03795768186294503,0.025257681862945025,523.8505312148482,20000,10200,9800,2,8,20000,10200,2500,2500,550,2200,[1900-1850-1900-2200-550-600-550-650]
2_Clifford+T_011,11,ZIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_sherbrooke,0.0,-0.049694318808604525,0.049694318808604525,0.06239431880860453,454.90924186678603,20000,10100,9900,2,8,20000,10100,1250,3750,450,2100,[1750-1850-2000-2100-450-700-650-600]
2_Clifford+T_011,11,ZIIIIIIIIII,cut_qubit_prop,aer.fake_sherbrooke,0.0,-0.023843840000000022,0.023843840000000022,0.03654384000000002,15.268550057895482,20000,20000,0,2,8,20000,20000,1250,3750,1250,3750,[3750-3750-3750-3750-1250-1250-1250-1250]
2_Clifford+T_011,11,ZIIIIIIIIII,noisy_vanilla,aer.fake_sherbrooke,0.0,0.012700000000000001,0.012700000000000001,0.012700000000000001,2.59152588294819,20000,20000,0,,,,,,,,,
3_Clifford+T_015,11,ZIIIIIIIIII,cut_divided_budget,aer.fake_sherbrooke,0.0,-0.005153920000000034,0.005153920000000034,0.017253920000000103,30.913654619827867,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
3_Clifford+T_015,11,ZIIIIIIIIII,cut_incremental_budget,aer.fake_sherbrooke,0.0,-0.009840333850931679,0.009840333850931679,0.021940333850931748,484.5071490867995,20000,8200,11800,2,8,20000,8200,2500,2500,600,1600,[1150-1150-1600-1600-600-600-800-700]
3_Clifford+T_015,11,ZIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_sherbrooke,0.0,0.05819224055944057,0.05819224055944057,0.0460922405594405,427.9665145999752,20000,8450,11550,2,8,20000,8450,1250,3750,600,1650,[1250-1300-1600-1650-600-650-650-750]
3_Clifford+T_015,11,ZIIIIIIIIII,cut_qubit_prop,aer.fake_sherbrooke,0.0,-0.017389226666666664,0.017389226666666664,0.02948922666666673,20.415093555115163,20000,20000,0,2,8,20000,20000,1250,3750,1250,3750,[3750-3750-3750-3750-1250-1250-1250-1250]
3_Clifford+T_015,11,ZIIIIIIIIII,noisy_vanilla,aer.fake_sherbrooke,0.0,0.012100000000000067,0.012100000000000067,0.012100000000000067,3.2284980649128556,20000,20000,0,,,,,,,,,
4_Clifford+T_017,11,ZIIIIIIIIII,cut_divided_budget,aer.fake_sherbrooke,-0.9999999999999998,-0.8181049600000001,0.18189503999999967,0.1583950399999987,32.09640336735174,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
4_Clifford+T_017,11,ZIIIIIIIIII,cut_incremental_budget,aer.fake_sherbrooke,-0.9999999999999998,-0.8179068129474015,0.18209318705259825,0.15859318705259728,306.5579294967465,20000,5950,14050,2,8,20000,5950,2500,2500,400,1350,[850-900-1050-1350-400-400-500-500]
4_Clifford+T_017,11,ZIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_sherbrooke,-0.9999999999999998,-0.8149102301790282,0.18508976982097158,0.16158976982097062,250.1719292285852,20000,5850,14150,2,8,20000,5850,909,4091,400,1150,[850-1000-1150-1150-400-400-500-400]
4_Clifford+T_017,11,ZIIIIIIIIII,cut_qubit_prop,aer.fake_sherbrooke,-0.9999999999999998,-0.8156585641453415,0.18434143585465823,0.16084143585465727,20.983455759938806,20000,20000,0,2,8,20000,20000,909,4091,909,4091,[4091-4091-4091-4091-909-909-909-909]
4_Clifford+T_017,11,ZIIIIIIIIII,noisy_vanilla,aer.fake_sherbrooke,-0.9999999999999998,-0.9764999999999988,0.023500000000000965,0.9764999999999988,3.2968335961923003,20000,20000,0,,,,,,,,,
5_Clifford+T_025,11,ZIIIIIIIIII,cut_divided_budget,aer.fake_sherbrooke,0.0,4.352000000000685e-05,4.352000000000685e-05,0.009956479999999952,73.34584474703297,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
5_Clifford+T_025,11,ZIIIIIIIIII,cut_incremental_budget,aer.fake_sherbrooke,0.0,0.0002725043072868881,0.0002725043072868881,0.00972749569271307,360.47451599733904,20000,6850,13150,2,8,20000,6850,2500,2500,500,1300,[500-550-500-650-1000-1150-1300-1200]
5_Clifford+T_025,11,ZIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_sherbrooke,0.0,-0.050250090650090756,0.050250090650090756,0.06025009065009072,322.06773205893114,20000,6900,13100,2,8,20000,6900,1364,3636,450,1300,[450-550-650-800-950-1000-1200-1300]
5_Clifford+T_025,11,ZIIIIIIIIII,cut_qubit_prop,aer.fake_sherbrooke,0.0,-0.006601466598272722,0.006601466598272722,0.01660146659827268,19.844882956240326,20000,20000,0,2,8,20000,20000,1364,3636,1364,3636,[1364-1364-1364-1364-3636-3636-3636-3636]
5_Clifford+T_025,11,ZIIIIIIIIII,noisy_vanilla,aer.fake_sherbrooke,0.0,0.009999999999999959,0.009999999999999959,0.009999999999999959,4.084662446286529,20000,20000,0,,,,,,,,,
6_Clifford+T_026,11,ZIIIIIIIIII,cut_divided_budget,aer.fake_sherbrooke,0.9999999999999991,0.9703302400000002,0.02966975999999888,0.009069759999996818,29.9197575612925,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
6_Clifford+T_026,11,ZIIIIIIIIII,cut_incremental_budget,aer.fake_sherbrooke,0.9999999999999991,0.9800278461538425,0.019972153846156582,0.0006278461538454794,557.431519347243,20000,12050,7950,2,8,20000,12050,2500,2500,400,2500,[2500-2500-2500-2500-400-400-650-600]
6_Clifford+T_026,11,ZIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_sherbrooke,0.9999999999999991,0.9847155892255874,0.015284410774411672,0.005315589225590389,639.150035595987,20000,13950,6050,2,8,20000,13950,833,4167,400,3300,[2750-3000-3300-3200-400-400-450-450]
6_Clifford+T_026,11,ZIIIIIIIIII,cut_qubit_prop,aer.fake_sherbrooke,0.9999999999999991,0.9665438529623493,0.033456147037649764,0.012856147037647703,17.524914218112826,20000,20000,0,2,8,20000,20000,833,4167,833,4167,[4167-4167-4167-4167-833-833-833-833]
6_Clifford+T_026,11,ZIIIIIIIIII,noisy_vanilla,aer.fake_sherbrooke,0.9999999999999991,0.979399999999997,0.02060000000000206,0.979399999999997,2.4707823558710515,20000,20000,0,,,,,,,,,
7_Clifford+T_029,11,ZIIIIIIIIII,cut_divided_budget,aer.fake_sherbrooke,0.0,-0.006233599999999958,0.006233599999999958,0.0057335999999999715,21.653049619402736,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
