circuit_name,circuit_qubits,observable,mode,budget,backend,perf_exp_val,result,absolute_error,distance_to_noisy_vanilla,time_total_s,shots_requested,shots_executed,shots_saved,num_fragments,num_variants,total_allocated_variant_shots,total_executed_variant_shots,min_allocated_shots_per_variant,max_allocated_shots_per_variant,min_executed_shots_per_variant,max_executed_shots_per_variant,executed_shots_per_variant
0_Clifford+T_001,10,ZIIIIIIIII,cut_divided_budget,10000,aer.fake_kawasaki,-0.9999999999999993,-0.8623228475464897,0.13767715245350964,0.07307715245350976,43.46913708746433,10000,10000,0,2,32,10000,10000,312,313,312,313,[313-313-313-313-313-313-313-313-313-313-313-313-313-313-313-313-312-312-312-312-312-312-312-312-312-312-312-312-312-312-312-312]
0_Clifford+T_001,10,ZIIIIIIIII,cut_incremental_budget,10000,aer.fake_kawasaki,-0.9999999999999993,-1.0253645449332347,0.025364544933235367,0.08996454493323525,243.95930812507868,10000,10000,0,2,32,10000,10000,312,313,312,313,[313-313-313-313-313-313-313-313-313-313-313-313-313-313-313-313-312-312-312-312-312-312-312-312-312-312-312-312-312-312-312-312]
0_Clifford+T_001,10,ZIIIIIIIII,cut_incremental_qubit_prop,10000,aer.fake_kawasaki,-0.9999999999999993,-0.991033841780111,0.008966158219888332,0.05563384178011155,246.72684082388878,10000,10000,0,2,32,10000,10000,156,469,156,469,[156-156-156-156-156-156-156-156-156-156-156-156-156-156-156-156-469-469-469-469-469-469-469-469-469-469-469-469-469-469-469-469]
0_Clifford+T_001,10,ZIIIIIIIII,cut_qubit_prop,10000,aer.fake_kawasaki,-0.9999999999999993,-0.9404078508556123,0.05959214914438704,0.005007850855612839,36.67416478693485,10000,10000,0,2,32,10000,10000,156,469,156,469,[156-156-156-156-156-156-156-156-156-156-156-156-156-156-156-156-469-469-469-469-469-469-469-469-469-469-469-469-469-469-469-469]
0_Clifford+T_001,10,ZIIIIIIIII,noisy_vanilla,10000,aer.fake_kawasaki,-0.9999999999999993,-0.9353999999999995,0.06459999999999988,0.9353999999999995,1.703024484217167,10000,10000,0,,,,,,,,,
1_Clifford+T_004,10,ZIIIIIIIII,cut_divided_budget,10000,aer.fake_kawasaki,0.0,0.034667520000000035,0.034667520000000035,0.020267520000000004,15.99305035173893,10000,10000,0,2,8,10000,10000,1250,1250,1250,1250,[1250-1250-1250-1250-1250-1250-1250-1250]
1_Clifford+T_004,10,ZIIIIIIIII,cut_incremental_budget,10000,aer.fake_kawasaki,0.0,-0.04013696000000001,0.04013696000000001,0.054536960000000044,220.5015154182911,10000,10000,0,2,8,10000,10000,1250,1250,1250,1250,[1250-1250-1250-1250-1250-1250-1250-1250]
1_Clifford+T_004,10,ZIIIIIIIII,cut_incremental_qubit_prop,10000,aer.fake_kawasaki,0.0,-0.01780488460195065,0.01780488460195065,0.03220488460195068,228.82814190536737,10000,10000,0,2,8,10000,10000,455,2045,455,2045,[455-455-455-455-2045-2045-2045-2045]
1_Clifford+T_004,10,ZIIIIIIIII,cut_qubit_prop,10000,aer.fake_kawasaki,0.0,0.01860017732878367,0.01860017732878367,0.004200177328783637,9.083155766129494,10000,10000,0,2,8,10000,10000,455,2045,455,2045,[455-455-455-455-2045-2045-2045-2045]
1_Clifford+T_004,10,ZIIIIIIIII,noisy_vanilla,10000,aer.fake_kawasaki,0.0,0.014400000000000033,0.014400000000000033,0.014400000000000033,1.623142458498478,10000,10000,0,,,,,,,,,
