circuit_name,circuit_qubits,observable,mode,backend,perf_exp_val,result,absolute_error,distance_to_noisy_vanilla,time_total_s,shots_requested,shots_executed,shots_saved,num_fragments,num_variants,total_allocated_variant_shots,total_executed_variant_shots,min_allocated_shots_per_variant,max_allocated_shots_per_variant,min_executed_shots_per_variant,max_executed_shots_per_variant,executed_shots_per_variant
0_Clifford+T_003,15,ZIIIIIIIIIIIIII,cut_divided_budget,aer.fake_torino,0.0,0.018335039999999955,0.018335039999999955,0.011035039999999963,33.61357690906152,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
0_Clifford+T_003,15,ZIIIIIIIIIIIIII,cut_incremental_budget,aer.fake_torino,0.0,-0.022676284675324704,0.022676284675324704,0.029976284675324698,607.3783271349967,20000,18600,1400,2,8,20000,18600,2500,2500,1400,2500,[2500-2500-2500-2500-2500-2200-1400-2500]
0_Clifford+T_003,15,ZIIIIIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,0.0,0.015818581333333366,0.015818581333333366,0.008518581333333374,678.9866995243356,20000,20000,0,2,8,20000,20000,1875,3125,1875,3125,[3125-3125-3125-3125-1875-1875-1875-1875]
0_Clifford+T_003,15,ZIIIIIIIIIIIIII,cut_qubit_prop,aer.fake_torino,0.0,0.012009984000000085,0.012009984000000085,0.004709984000000092,22.84592654881999,20000,20000,0,2,8,20000,20000,1875,3125,1875,3125,[3125-3125-3125-3125-1875-1875-1875-1875]
0_Clifford+T_003,15,ZIIIIIIIIIIIIII,noisy_vanilla,aer.fake_torino,0.0,0.007299999999999992,0.007299999999999992,0.007299999999999992,40.516127712093294,20000,20000,0,,,,,,,,,
1_Clifford+T_009,15,ZIIIIIIIIIIIIII,cut_divided_budget,aer.fake_torino,0.9999999999999991,0.6676774400000001,0.33232255999999905,0.002822559999997254,38.90422929497436,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
1_Clifford+T_009,15,ZIIIIIIIIIIIIII,cut_incremental_budget,aer.fake_torino,0.9999999999999991,0.678271679999999,0.32172832000000007,0.007771680000001724,714.2745817969553,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
1_Clifford+T_009,15,ZIIIIIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,0.9999999999999991,0.6663609139810908,0.33363908601890835,0.004139086018906557,686.4245707229711,20000,20000,0,2,8,20000,20000,2187,2813,2187,2813,[2813-2813-2813-2813-2187-2187-2187-2187]
1_Clifford+T_009,15,ZIIIIIIIIIIIIII,cut_qubit_prop,aer.fake_torino,0.9999999999999991,0.6869641911752401,0.313035808824759,0.01646419117524278,27.777379067149013,20000,20000,0,2,8,20000,20000,2187,2813,2187,2813,[2813-2813-2813-2813-2187-2187-2187-2187]
1_Clifford+T_009,15,ZIIIIIIIIIIIIII,noisy_vanilla,aer.fake_torino,0.9999999999999991,0.6704999999999973,0.3295000000000018,0.6704999999999973,70.91559039894491,20000,20000,0,,,,,,,,,
