circuit_name,circuit_qubits,observable,mode,budget,backend,perf_exp_val,result,absolute_error,distance_to_noisy_vanilla,time_total_s,shots_requested,shots_executed,shots_saved,num_fragments,num_variants,total_allocated_variant_shots,total_executed_variant_shots,min_allocated_shots_per_variant,max_allocated_shots_per_variant,min_executed_shots_per_variant,max_executed_shots_per_variant,executed_shots_per_variant
0_Clifford+T_001,10,ZIIIIIIIII,cut_divided_budget,20000,aer.fake_sherbrooke,-0.9999999999999993,-1.0149862399999998,0.014986240000000484,0.03528623999999958,53.590257280971855,20000,20000,0,2,32,20000,20000,625,625,625,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
0_Clifford+T_001,10,ZIIIIIIIII,cut_incremental_budget,20000,aer.fake_sherbrooke,-0.9999999999999993,-1.0533452800000005,0.05334528000000116,0.07364528000000026,528.178967815009,20000,20000,0,2,32,20000,20000,625,625,625,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
0_Clifford+T_001,10,ZIIIIIIIII,cut_incremental_qubit_prop,20000,aer.fake_sherbrooke,-0.9999999999999993,-1.0198308107241854,0.01983081072418602,0.04013081072418512,535.4703596290201,20000,20000,0,2,32,20000,20000,313,937,313,937,[313-313-313-313-313-313-313-313-313-313-313-313-313-313-313-313-937-937-937-937-937-937-937-937-937-937-937-937-937-937-937-937]
0_Clifford+T_001,10,ZIIIIIIIII,cut_qubit_prop,20000,aer.fake_sherbrooke,-0.9999999999999993,-0.9919326516208006,0.008067348379198758,0.012232651620800339,40.773706484993454,20000,20000,0,2,32,20000,20000,313,937,313,937,[313-313-313-313-313-313-313-313-313-313-313-313-313-313-313-313-937-937-937-937-937-937-937-937-937-937-937-937-937-937-937-937]
0_Clifford+T_001,10,ZIIIIIIIII,noisy_vanilla,20000,aer.fake_sherbrooke,-0.9999999999999993,-0.9797000000000002,0.020299999999999097,0.9797000000000002,1.938284843985457,20000,20000,0,,,,,,,,,
1_Clifford+T_004,10,ZIIIIIIIII,cut_divided_budget,20000,aer.fake_sherbrooke,0.0,-0.0004419199999999527,0.0004419199999999527,0.005941919999999945,22.515464103023987,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
1_Clifford+T_004,10,ZIIIIIIIII,cut_incremental_budget,20000,aer.fake_sherbrooke,0.0,-0.004234823665223657,0.004234823665223657,0.00973482366522365,388.32692725700326,20000,15050,4950,2,8,20000,15050,2500,2500,750,2500,[750-900-1650-1750-2500-2500-2500-2500]
1_Clifford+T_004,10,ZIIIIIIIII,cut_incremental_qubit_prop,20000,aer.fake_sherbrooke,0.0,0.009115235649695432,0.009115235649695432,0.0036152356496954394,524.4137155180215,20000,19991,9,2,8,20000,19991,909,4091,900,4091,[900-909-909-909-4091-4091-4091-4091]
1_Clifford+T_004,10,ZIIIIIIIII,cut_qubit_prop,20000,aer.fake_sherbrooke,0.0,6.050470605605449e-05,6.050470605605449e-05,0.0054394952939439386,10.451346413989086,20000,20000,0,2,8,20000,20000,909,4091,909,4091,[909-909-909-909-4091-4091-4091-4091]
1_Clifford+T_004,10,ZIIIIIIIII,noisy_vanilla,20000,aer.fake_sherbrooke,0.0,0.005499999999999993,0.005499999999999993,0.005499999999999993,1.5795516580110416,20000,20000,0,,,,,,,,,
2_Clifford+T_008,10,ZIIIIIIIII,cut_divided_budget,20000,aer.fake_sherbrooke,0.9999999999999997,0.9544473600000001,0.04555263999999959,0.020452639999999356,47.81610105896834,20000,20000,0,2,32,20000,20000,625,625,625,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
