circuit_name,circuit_qubits,observable,mode,backend,perf_exp_val,result,absolute_error,distance_to_noisy_vanilla,time_total_s,shots_requested,shots_executed,shots_saved,num_fragments,num_variants,total_allocated_variant_shots,total_executed_variant_shots,min_allocated_shots_per_variant,max_allocated_shots_per_variant,min_executed_shots_per_variant,max_executed_shots_per_variant,executed_shots_per_variant
0_Clifford+T_003,15,ZIIIIIIIIIIIIII,cut_divided_budget,aer.fake_torino,0.0,0.018335039999999955,0.018335039999999955,0.011035039999999963,28.925207226071507,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
0_Clifford+T_003,15,ZIIIIIIIIIIIIII,cut_incremental_budget,aer.fake_torino,0.0,-0.04085365931403802,0.04085365931403802,0.04815365931403801,451.3900162628852,20000,7850,12150,2,8,20000,7850,2500,2500,500,1550,[1200-1150-1550-1550-650-550-500-700]
0_Clifford+T_003,15,ZIIIIIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,0.0,0.006437469620174469,0.006437469620174469,0.0008625303798255228,487.32562974793836,20000,8250,11750,2,8,20000,8250,1875,3125,500,1550,[1300-1200-1550-1450-700-700-500-850]
0_Clifford+T_003,15,ZIIIIIIIIIIIIII,cut_qubit_prop,aer.fake_torino,0.0,0.012009984000000085,0.012009984000000085,0.004709984000000092,19.56042665289715,20000,20000,0,2,8,20000,20000,1875,3125,1875,3125,[3125-3125-3125-3125-1875-1875-1875-1875]
0_Clifford+T_003,15,ZIIIIIIIIIIIIII,noisy_vanilla,aer.fake_torino,0.0,0.007299999999999992,0.007299999999999992,0.007299999999999992,32.60674575623125,20000,20000,0,,,,,,,,,
1_Clifford+T_009,15,ZIIIIIIIIIIIIII,cut_divided_budget,aer.fake_torino,0.9999999999999991,0.6676774400000001,0.33232255999999905,0.002822559999997254,31.625362103804946,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
1_Clifford+T_009,15,ZIIIIIIIIIIIIII,cut_incremental_budget,aer.fake_torino,0.9999999999999991,0.6570135741652988,0.3429864258347003,0.013486425834698501,574.2779738232493,20000,9600,10400,2,8,20000,9600,2500,2500,900,1500,[1250-1300-1450-1500-900-900-1250-1050]
1_Clifford+T_009,15,ZIIIIIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,0.9999999999999991,0.6437628427128422,0.3562371572871569,0.02673715728715509,584.5214386279695,20000,9350,10650,2,8,20000,9350,2187,2813,900,1450,[1350-1400-1200-1450-900-900-1100-1050]
1_Clifford+T_009,15,ZIIIIIIIIIIIIII,cut_qubit_prop,aer.fake_torino,0.9999999999999991,0.6869641911752401,0.313035808824759,0.01646419117524278,22.79580652480945,20000,20000,0,2,8,20000,20000,2187,2813,2187,2813,[2813-2813-2813-2813-2187-2187-2187-2187]
1_Clifford+T_009,15,ZIIIIIIIIIIIIII,noisy_vanilla,aer.fake_torino,0.9999999999999991,0.6704999999999973,0.3295000000000018,0.6704999999999973,42.51944727404043,20000,20000,0,,,,,,,,,
2_Clifford+T_011,15,ZIIIIIIIIIIIIII,cut_divided_budget,aer.fake_torino,0.9999999999999993,0.9716448,0.02835519999999936,0.30114479999999977,33.33482728013769,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
2_Clifford+T_011,15,ZIIIIIIIIIIIIII,cut_incremental_budget,aer.fake_torino,0.9999999999999993,0.9709408623045632,0.02905913769543611,0.300440862304563,462.91025183489546,20000,7800,12200,2,8,20000,7800,2500,2500,750,1200,[800-750-1000-850-950-1100-1150-1200]
2_Clifford+T_011,15,ZIIIIIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,0.9999999999999993,0.964432691358024,0.035567308641975326,0.2939326913580238,502.3363034413196,20000,7650,12350,2,8,20000,7650,1563,3437,650,1350,[650-900-900-750-1000-900-1200-1350]
2_Clifford+T_011,15,ZIIIIIIIIIIIIII,cut_qubit_prop,aer.fake_torino,0.9999999999999993,0.9726565241339821,0.027343475866017264,0.30215652413398186,25.282741889823228,20000,20000,0,2,8,20000,20000,1563,3437,1563,3437,[1563-1563-1563-1563-3437-3437-3437-3437]
2_Clifford+T_011,15,ZIIIIIIIIIIIIII,noisy_vanilla,aer.fake_torino,0.9999999999999993,0.6705000000000002,0.3294999999999991,0.6705000000000002,46.801156433764845,20000,20000,0,,,,,,,,,
3_Clifford+T_015,15,ZIIIIIIIIIIIIII,cut_divided_budget,aer.fake_torino,0.9999999999999991,0.9074252800000003,0.09257471999999878,0.22752528000000172,112.9842763338238,20000,20000,0,2,32,20000,20000,625,625,625,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
3_Clifford+T_015,15,ZIIIIIIIIIIIIII,cut_incremental_budget,aer.fake_torino,0.9999999999999991,0.907993600000001,0.09200639999999816,0.22809360000000234,1761.865326342173,20000,20000,0,2,32,20000,20000,625,625,625,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
3_Clifford+T_015,15,ZIIIIIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,0.9999999999999991,0.9089715200000009,0.09102847999999819,0.2290715200000023,2318.0804270398803,20000,20000,0,2,32,20000,20000,625,625,625,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
3_Clifford+T_015,15,ZIIIIIIIIIIIIII,cut_qubit_prop,aer.fake_torino,0.9999999999999991,0.8972774400000003,0.1027225599999988,0.2173774400000017,111.67710062908009,20000,20000,0,2,32,20000,20000,625,625,625,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
3_Clifford+T_015,15,ZIIIIIIIIIIIIII,noisy_vanilla,aer.fake_torino,0.9999999999999991,0.6798999999999986,0.3201000000000005,0.6798999999999986,54.76791651779786,20000,20000,0,,,,,,,,,
4_Clifford+T_016,15,ZIIIIIIIIIIIIII,cut_divided_budget,aer.fake_torino,0.9999999999999996,0.9644729600000002,0.0355270399999994,0.29297296000000117,64.43275871593505,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
4_Clifford+T_016,15,ZIIIIIIIIIIIIII,cut_incremental_budget,aer.fake_torino,0.9999999999999996,0.9621907760213645,0.037809223978635065,0.2906907760213655,704.4565528230742,20000,6500,13500,2,8,20000,6500,2500,2500,500,1200,[850-700-1200-1100-750-500-750-650]
4_Clifford+T_016,15,ZIIIIIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,0.9999999999999996,0.9634498408454292,0.03655015915457038,0.2919498408454302,727.7074512019753,20000,6400,13600,2,8,20000,6400,2000,3000,500,1200,[800-850-1100-1200-650-500-600-700]
4_Clifford+T_016,15,ZIIIIIIIIIIIIII,cut_qubit_prop,aer.fake_torino,0.9999999999999996,0.9600970000000003,0.039902999999999245,0.2885970000000013,45.11612685909495,20000,20000,0,2,8,20000,20000,2000,3000,2000,3000,[3000-3000-3000-3000-2000-2000-2000-2000]
4_Clifford+T_016,15,ZIIIIIIIIIIIIII,noisy_vanilla,aer.fake_torino,0.9999999999999996,0.671499999999999,0.32850000000000057,0.671499999999999,68.35876222979277,20000,20000,0,,,,,,,,,
5_Clifford+T_018,15,ZIIIIIIIIIIIIII,cut_divided_budget,aer.fake_torino,0.9999999999999992,0.9636156799999992,0.036384320000000026,0.2819156800000018,65.35835764789954,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
5_Clifford+T_018,15,ZIIIIIIIIIIIIII,cut_incremental_budget,aer.fake_torino,0.9999999999999992,0.9825282809144887,0.017471719085510484,0.3008282809144913,910.9929915936664,20000,8850,11150,2,8,20000,8850,2500,2500,600,1650,[600-650-700-650-1650-1450-1600-1550]
5_Clifford+T_018,15,ZIIIIIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,0.9999999999999992,0.9739949247721984,0.026005075227800822,0.292294924772201,978.4124853610992,20000,8850,11150,2,8,20000,8850,1786,3214,550,1650,[600-550-700-650-1500-1600-1600-1650]
5_Clifford+T_018,15,ZIIIIIIIIIIIIII,cut_qubit_prop,aer.fake_torino,0.9999999999999992,0.9747308632236754,0.02526913677632381,0.293030863223678,38.289094786625355,20000,20000,0,2,8,20000,20000,1786,3214,1786,3214,[1786-1786-1786-1786-3214-3214-3214-3214]
5_Clifford+T_018,15,ZIIIIIIIIIIIIII,noisy_vanilla,aer.fake_torino,0.9999999999999992,0.6816999999999974,0.3183000000000018,0.6816999999999974,61.99122778978199,20000,20000,0,,,,,,,,,
6_Clifford+T_022,15,ZIIIIIIIIIIIIII,cut_divided_budget,aer.fake_torino,0.0,-0.0064928,0.0064928,0.020192800000000025,53.940330169163644,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
6_Clifford+T_022,15,ZIIIIIIIIIIIIII,cut_incremental_budget,aer.fake_torino,0.0,-0.014062748191978931,0.014062748191978931,0.027762748191978957,515.7316525899805,20000,7600,12400,2,8,20000,7600,2500,2500,550,1350,[550-600-650-750-1200-1200-1300-1350]
6_Clifford+T_022,15,ZIIIIIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,0.0,0.03325951319212187,0.03325951319212187,0.019559513192121847,490.6114584072493,20000,7300,12700,2,8,20000,7300,1786,3214,550,1300,[650-550-600-650-1150-1200-1300-1200]
6_Clifford+T_022,15,ZIIIIIIIIIIIIII,cut_qubit_prop,aer.fake_torino,0.0,-0.004635723747797127,0.004635723747797127,0.018335723747797152,31.453705437015742,20000,20000,0,2,8,20000,20000,1786,3214,1786,3214,[1786-1786-1786-1786-3214-3214-3214-3214]
6_Clifford+T_022,15,ZIIIIIIIIIIIIII,noisy_vanilla,aer.fake_torino,0.0,0.013700000000000026,0.013700000000000026,0.013700000000000026,62.4939043992199,20000,20000,0,,,,,,,,,
7_Clifford+T_023,15,ZIIIIIIIIIIIIII,cut_divided_budget,aer.fake_torino,0.9999999999999989,0.9591763199999979,0.04082368000000103,0.28737632000000135,35.38130742777139,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
7_Clifford+T_023,15,ZIIIIIIIIIIIIII,cut_incremental_budget,aer.fake_torino,0.9999999999999989,0.9583221010100971,0.04167789898990182,0.28652210101010056,814.1568901608698,20000,12300,7700,2,8,20000,12300,2500,2500,450,2500,[550-450-750-550-2500-2500-2500-2500]
7_Clifford+T_023,15,ZIIIIIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,0.9999999999999989,0.9671014131862297,0.032898586813769226,0.29530141318623315,835.0463172858581,20000,13000,7000,2,8,20000,13000,1333,3667,400,3150,[400-450-500-600-2400-2350-3150-3150]
7_Clifford+T_023,15,ZIIIIIIIIIIIIII,cut_qubit_prop,aer.fake_torino,0.9999999999999989,0.9526639227300684,0.0473360772699305,0.2808639227300719,26.22005071816966,20000,20000,0,2,8,20000,20000,1333,3667,1333,3667,[1333-1333-1333-1333-3667-3667-3667-3667]
7_Clifford+T_023,15,ZIIIIIIIIIIIIII,noisy_vanilla,aer.fake_torino,0.9999999999999989,0.6717999999999965,0.3282000000000024,0.6717999999999965,48.116960077080876,20000,20000,0,,,,,,,,,
8_Clifford+T_024,15,ZIIIIIIIIIIIIII,cut_divided_budget,aer.fake_torino,0.0,0.003375360000000013,0.003375360000000013,0.00537536000000003,40.656428379938006,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
8_Clifford+T_024,15,ZIIIIIIIIIIIIII,cut_incremental_budget,aer.fake_torino,0.0,-0.009777918229918222,0.009777918229918222,0.007777918229918204,632.7838457650505,20000,10200,9800,2,8,20000,10200,2500,2500,550,2000,[1850-1800-2000-2000-750-550-700-550]
8_Clifford+T_024,15,ZIIIIIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,0.0,-0.04302783681425775,0.04302783681425775,0.041027836814257736,627.5862708878703,20000,9750,10250,2,8,20000,9750,937,4063,500,1900,[1850-1750-1800-1900-600-500-600-750]
8_Clifford+T_024,15,ZIIIIIIIIIIIIII,cut_qubit_prop,aer.fake_torino,0.0,0.021361790854868296,0.021361790854868296,0.023361790854868315,33.23090140521526,20000,20000,0,2,8,20000,20000,937,4063,937,4063,[4063-4063-4063-4063-937-937-937-937]
8_Clifford+T_024,15,ZIIIIIIIIIIIIII,noisy_vanilla,aer.fake_torino,0.0,-0.0020000000000000174,0.0020000000000000174,0.0020000000000000174,48.41988932574168,20000,20000,0,,,,,,,,,
