circuit_name,circuit_qubits,observable,mode,backend,perf_exp_val,result,absolute_error,distance_to_noisy_vanilla,time_total_s,shots_requested,shots_executed,shots_saved,num_fragments,num_variants,total_allocated_variant_shots,total_executed_variant_shots,min_allocated_shots_per_variant,max_allocated_shots_per_variant,min_executed_shots_per_variant,max_executed_shots_per_variant,executed_shots_per_variant
0_Clifford+T_002,16,ZIIIIIIIIIIIIIII,cut_divided_budget,aer.fake_torino,0.9999999999999998,0.9692451199999995,0.030754880000000262,0.29874511999999975,32.67336272308603,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
0_Clifford+T_002,16,ZIIIIIIIIIIIIIII,cut_incremental_budget,aer.fake_torino,0.9999999999999998,0.9689408073408082,0.031059192659191548,0.29844080734080847,560.0336212706752,20000,7150,12850,2,8,20000,7150,2500,2500,600,1100,[950-850-1050-1100-650-600-900-1050]
0_Clifford+T_002,16,ZIIIIIIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,0.9999999999999998,0.9847298395721927,0.015270160427807045,0.31422983957219297,457.26155366608873,20000,6500,13500,2,8,20000,6500,2353,2647,550,1050,[850-850-1000-1050-550-550-850-800]
0_Clifford+T_002,16,ZIIIIIIIIIIIIIII,cut_qubit_prop,aer.fake_torino,0.9999999999999998,0.9671867100186873,0.0328132899813125,0.2966867100186875,29.19735895609483,20000,20000,0,2,8,20000,20000,2353,2647,2353,2647,[2647-2647-2647-2647-2353-2353-2353-2353]
0_Clifford+T_002,16,ZIIIIIIIIIIIIIII,noisy_vanilla,aer.fake_torino,0.9999999999999998,0.6704999999999998,0.3295,0.6704999999999998,92.73071218421683,20000,20000,0,,,,,,,,,
1_Clifford+T_008,16,ZIIIIIIIIIIIIIII,cut_divided_budget,aer.fake_torino,-0.9999999999999992,-0.90707616,0.0929238399999992,0.2498761600000018,41.97931440267712,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
1_Clifford+T_008,16,ZIIIIIIIIIIIIIII,cut_incremental_budget,aer.fake_torino,-0.9999999999999992,-0.9074840507848567,0.0925159492151425,0.2502840507848585,757.0165195432492,20000,7850,12150,2,8,20000,7850,2500,2500,750,1250,[800-950-1200-1250-1050-750-950-900]
1_Clifford+T_008,16,ZIIIIIIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,-0.9999999999999992,-0.9079981227049525,0.09200187729504672,0.2507981227049543,769.234745323658,20000,8100,11900,2,8,20000,8100,1875,3125,800,1300,[850-1050-1300-1250-900-800-1000-950]
1_Clifford+T_008,16,ZIIIIIIIIIIIIIII,cut_qubit_prop,aer.fake_torino,-0.9999999999999992,-0.9035890346666667,0.09641096533333249,0.2463890346666685,48.74836827069521,20000,20000,0,2,8,20000,20000,1875,3125,1875,3125,[3125-3125-3125-3125-1875-1875-1875-1875]
1_Clifford+T_008,16,ZIIIIIIIIIIIIIII,noisy_vanilla,aer.fake_torino,-0.9999999999999992,-0.6571999999999982,0.342800000000001,0.6571999999999982,107.39132305281237,20000,20000,0,,,,,,,,,
2_Clifford+T_015,16,ZIIIIIIIIIIIIIII,cut_divided_budget,aer.fake_torino,-0.9999999999999991,-0.8756710399999993,0.12432895999999982,0.20237104000000072,51.41297656996176,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
2_Clifford+T_015,16,ZIIIIIIIIIIIIIII,cut_incremental_budget,aer.fake_torino,-0.9999999999999991,-0.8823052489331451,0.11769475106685401,0.20900524893314654,917.0057494291104,20000,10250,9750,2,8,20000,10250,2500,2500,400,2250,[1900-1850-2250-2200-550-500-400-600]
2_Clifford+T_015,16,ZIIIIIIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,-0.9999999999999991,-0.8852184809130271,0.11478151908697198,0.21191848091302856,693.1752874609083,20000,9850,10150,2,8,20000,9850,667,4333,400,2450,[1650-1750-2450-2100-450-400-500-550]
2_Clifford+T_015,16,ZIIIIIIIIIIIIIII,cut_qubit_prop,aer.fake_torino,-0.9999999999999991,-0.8838003107839099,0.11619968921608925,0.2105003107839113,41.49825259204954,20000,20000,0,2,8,20000,20000,667,4333,667,4333,[4333-4333-4333-4333-667-667-667-667]
2_Clifford+T_015,16,ZIIIIIIIIIIIIIII,noisy_vanilla,aer.fake_torino,-0.9999999999999991,-0.6732999999999986,0.32670000000000055,0.6732999999999986,97.42044007126242,20000,20000,0,,,,,,,,,
