circuit_name,circuit_qubits,observable,mode,backend,perf_exp_val,result,absolute_error,distance_to_noisy_vanilla,time_total_s,shots_requested,shots_executed,shots_saved,num_fragments,num_variants,total_allocated_variant_shots,total_executed_variant_shots,min_allocated_shots_per_variant,max_allocated_shots_per_variant,min_executed_shots_per_variant,max_executed_shots_per_variant,executed_shots_per_variant
0_Clifford+T_004,11,ZIIIIIIIIII,cut_divided_budget,aer.fake_torino,0.9999999999999992,0.8720000000000002,0.127999999999999,0.2029000000000003,29.155805948888883,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
0_Clifford+T_004,11,ZIIIIIIIIII,cut_incremental_budget,aer.fake_torino,0.9999999999999992,0.9616,0.03839999999999921,0.2925000000000001,155.73645086598117,20000,2800,17200,2,8,20000,2800,2500,2500,350,350,[350-350-350-350-350-350-350-350]
0_Clifford+T_004,11,ZIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,0.9999999999999992,0.9616,0.03839999999999921,0.2925000000000001,156.6313758409815,20000,2800,17200,2,8,20000,2800,833,4167,350,350,[350-350-350-350-350-350-350-350]
0_Clifford+T_004,11,ZIIIIIIIIII,cut_qubit_prop,aer.fake_torino,0.9999999999999992,0.8852891768658501,0.11471082313414915,0.21618917686585015,21.44996352691669,20000,20000,0,2,8,20000,20000,833,4167,833,4167,[833-833-833-833-4167-4167-4167-4167]
0_Clifford+T_004,11,ZIIIIIIIIII,noisy_vanilla,aer.fake_torino,0.9999999999999992,0.6690999999999999,0.3308999999999993,0.6690999999999999,4.934386707958765,20000,20000,0,,,,,,,,,
1_Clifford+T_046,11,ZIIIIIIIIII,cut_divided_budget,aer.fake_torino,0.9999999999999993,0.9727999999999997,0.02719999999999967,0.3036999999999993,29.809066505986266,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
1_Clifford+T_046,11,ZIIIIIIIIII,cut_incremental_budget,aer.fake_torino,0.9999999999999993,0.9664,0.0335999999999993,0.2972999999999997,141.1570943580009,20000,2800,17200,2,8,20000,2800,2500,2500,350,350,[350-350-350-350-350-350-350-350]
1_Clifford+T_046,11,ZIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,0.9999999999999993,0.9664,0.0335999999999993,0.2972999999999997,153.181116000982,20000,2800,17200,2,8,20000,2800,1250,3750,350,350,[350-350-350-350-350-350-350-350]
1_Clifford+T_046,11,ZIIIIIIIIII,cut_qubit_prop,aer.fake_torino,0.9999999999999993,0.9605333333333336,0.03946666666666576,0.2914333333333332,21.230746211949736,20000,20000,0,2,8,20000,20000,1250,3750,1250,3750,[1250-1250-1250-1250-3750-3750-3750-3750]
1_Clifford+T_046,11,ZIIIIIIIIII,noisy_vanilla,aer.fake_torino,0.9999999999999993,0.6691000000000004,0.330899999999999,0.6691000000000004,2.9482909330399707,20000,20000,0,,,,,,,,,
