circuit_name,circuit_qubits,observable,mode,budget,backend,perf_exp_val,result,absolute_error,distance_to_noisy_vanilla,time_total_s,shots_requested,shots_executed,shots_saved,num_fragments,num_variants,total_allocated_variant_shots,total_executed_variant_shots,min_allocated_shots_per_variant,max_allocated_shots_per_variant,min_executed_shots_per_variant,max_executed_shots_per_variant,executed_shots_per_variant
0_Clifford+T_003,15,ZIIIIIIIIIIIIII,cut_divided_budget,20000,aer.fake_kawasaki,0.0,0.025722239999999952,0.025722239999999952,0.034922239999999945,24.225446016993374,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
0_Clifford+T_003,15,ZIIIIIIIIIIIIII,cut_incremental_budget,20000,aer.fake_kawasaki,0.0,-0.04071638598563554,0.04071638598563554,0.031516385985635546,177.09720898099476,20000,6600,13400,2,8,20000,6600,2500,2500,400,1450,[950-1100-1150-1450-500-450-400-600]
0_Clifford+T_003,15,ZIIIIIIIIIIIIII,cut_incremental_qubit_prop,20000,aer.fake_kawasaki,0.0,-0.009443437484896807,0.009443437484896807,0.00024343748489681627,182.12858697999036,20000,6800,13200,2,8,20000,6800,1875,3125,300,1250,[1100-950-1200-1250-650-550-300-800]
0_Clifford+T_003,15,ZIIIIIIIIIIIIII,cut_qubit_prop,20000,aer.fake_kawasaki,0.0,-0.003446271999999963,0.003446271999999963,0.005753728000000028,11.701397456985433,20000,20000,0,2,8,20000,20000,1875,3125,1875,3125,[3125-3125-3125-3125-1875-1875-1875-1875]
0_Clifford+T_003,15,ZIIIIIIIIIIIIII,noisy_vanilla,20000,aer.fake_kawasaki,0.0,-0.009199999999999991,0.009199999999999991,0.009199999999999991,628.0429242469836,20000,20000,0,,,,,,,,,
1_Clifford+T_009,15,ZIIIIIIIIIIIIII,cut_divided_budget,20000,aer.fake_kawasaki,0.9999999999999991,0.93250432,0.06749567999999906,0.004104320000004935,16.336406107002404,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
1_Clifford+T_009,15,ZIIIIIIIIIIIIII,cut_incremental_budget,20000,aer.fake_kawasaki,0.9999999999999991,0.9254677375565621,0.07453226244343703,0.0029322624434330313,218.59980282204924,20000,8250,11750,2,8,20000,8250,2500,2500,600,1500,[1150-1200-1500-1450-600-650-850-850]
1_Clifford+T_009,15,ZIIIIIIIIIIIIII,cut_incremental_qubit_prop,20000,aer.fake_kawasaki,0.9999999999999991,0.9187717882899976,0.0812282117100015,0.009628211709997503,230.12793355400208,20000,8650,11350,2,8,20000,8650,2187,2813,650,1550,[1150-1350-1550-1400-800-650-800-950]
1_Clifford+T_009,15,ZIIIIIIIIIIIIII,cut_qubit_prop,20000,aer.fake_kawasaki,0.9999999999999991,0.9295354656047742,0.07046453439522493,0.0011354656047790623,10.292908852978144,20000,20000,0,2,8,20000,20000,2187,2813,2187,2813,[2813-2813-2813-2813-2187-2187-2187-2187]
1_Clifford+T_009,15,ZIIIIIIIIIIIIII,noisy_vanilla,20000,aer.fake_kawasaki,0.9999999999999991,0.9283999999999951,0.071600000000004,0.9283999999999951,322.4224269670085,20000,20000,0,,,,,,,,,
2_Clifford+T_011,15,ZIIIIIIIIIIIIII,cut_divided_budget,20000,aer.fake_kawasaki,0.9999999999999993,0.9791513599999997,0.02084863999999964,0.050751360000001244,24.87885387399001,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
2_Clifford+T_011,15,ZIIIIIIIIIIIIII,cut_incremental_budget,20000,aer.fake_kawasaki,0.9999999999999993,0.9873999036605138,0.012600096339485556,0.05899990366051533,187.01694915397093,20000,7150,12850,2,8,20000,7150,2500,2500,450,1300,[700-450-950-750-950-950-1300-1100]
2_Clifford+T_011,15,ZIIIIIIIIIIIIII,cut_incremental_qubit_prop,20000,aer.fake_kawasaki,0.9999999999999993,0.9735410656819562,0.026458934318043137,0.04514106568195775,183.64778164797463,20000,6950,13050,2,8,20000,6950,1563,3437,500,1300,[500-700-750-650-950-900-1200-1300]
2_Clifford+T_011,15,ZIIIIIIIIIIIIII,cut_qubit_prop,20000,aer.fake_kawasaki,0.9999999999999993,0.9792078638414413,0.020792136158558017,0.05080786384144287,17.164308198029175,20000,20000,0,2,8,20000,20000,1563,3437,1563,3437,[1563-1563-1563-1563-3437-3437-3437-3437]
2_Clifford+T_011,15,ZIIIIIIIIIIIIII,noisy_vanilla,20000,aer.fake_kawasaki,0.9999999999999993,0.9283999999999984,0.07160000000000089,0.9283999999999984,330.25096650299383,20000,20000,0,,,,,,,,,
3_Clifford+T_015,15,ZIIIIIIIIIIIIII,cut_divided_budget,20000,aer.fake_kawasaki,0.9999999999999991,0.9774387200000004,0.022561279999998685,0.048038720000002755,52.542377190024126,20000,20000,0,2,32,20000,20000,625,625,625,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
3_Clifford+T_015,15,ZIIIIIIIIIIIIII,cut_incremental_budget,20000,aer.fake_kawasaki,0.9999999999999991,0.9739802666666675,0.02601973333333163,0.04458026666666981,549.9297868720023,20000,19975,25,2,32,20000,19975,625,625,600,625,[625-625-625-625-625-600-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
3_Clifford+T_015,15,ZIIIIIIIIIIIIII,cut_incremental_qubit_prop,20000,aer.fake_kawasaki,0.9999999999999991,0.9832473600000005,0.016752639999998653,0.053847360000002786,553.6718385440181,20000,20000,0,2,32,20000,20000,625,625,625,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
3_Clifford+T_015,15,ZIIIIIIIIIIIIII,cut_qubit_prop,20000,aer.fake_kawasaki,0.9999999999999991,0.9998259200000006,0.00017407999999852208,0.07042592000000292,40.20986997196451,20000,20000,0,2,32,20000,20000,625,625,625,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
3_Clifford+T_015,15,ZIIIIIIIIIIIIII,noisy_vanilla,20000,aer.fake_kawasaki,0.9999999999999991,0.9293999999999977,0.07060000000000144,0.9293999999999977,346.20809130201815,20000,20000,0,,,,,,,,,
4_Clifford+T_016,15,ZIIIIIIIIIIIIII,cut_divided_budget,20000,aer.fake_kawasaki,0.9999999999999996,0.9935872000000002,0.00641279999999933,0.06358720000000107,16.73458719998598,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
4_Clifford+T_016,15,ZIIIIIIIIIIIIII,cut_incremental_budget,20000,aer.fake_kawasaki,0.9999999999999996,0.9972494444444446,0.0027505555555549233,0.06724944444444547,144.7340184750501,20000,5450,14550,2,8,20000,5450,2500,2500,400,1050,[700-1000-1050-1000-400-400-450-450]
4_Clifford+T_016,15,ZIIIIIIIIIIIIII,cut_incremental_qubit_prop,20000,aer.fake_kawasaki,0.9999999999999996,0.9874091919191917,0.012590808080807814,0.05740919191919258,155.5271150220069,20000,5850,14150,2,8,20000,5850,2000,3000,450,1100,[800-800-1100-1100-500-450-500-600]
4_Clifford+T_016,15,ZIIIIIIIIIIIIII,cut_qubit_prop,20000,aer.fake_kawasaki,0.9999999999999996,0.9891426666666667,0.01085733333333283,0.059142666666667565,10.319898559013382,20000,20000,0,2,8,20000,20000,2000,3000,2000,3000,[3000-3000-3000-3000-2000-2000-2000-2000]
4_Clifford+T_016,15,ZIIIIIIIIIIIIII,noisy_vanilla,20000,aer.fake_kawasaki,0.9999999999999996,0.9299999999999992,0.0700000000000004,0.9299999999999992,349.5997665079776,20000,20000,0,,,,,,,,,
5_Clifford+T_018,15,ZIIIIIIIIIIIIII,cut_divided_budget,20000,aer.fake_kawasaki,0.9999999999999992,0.9710761600000001,0.028923839999999146,0.03957616000000519,17.666753517987672,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
5_Clifford+T_018,15,ZIIIIIIIIIIIIII,cut_incremental_budget,20000,aer.fake_kawasaki,0.9999999999999992,0.9900478089811411,0.009952191018858136,0.0585478089811462,193.0509660189855,20000,7400,12600,2,8,20000,7400,2500,2500,400,1350,[400-450-700-650-1300-1350-1350-1200]
5_Clifford+T_018,15,ZIIIIIIIIIIIIII,cut_incremental_qubit_prop,20000,aer.fake_kawasaki,0.9999999999999992,0.9764889736526093,0.023511026347389885,0.04498897365261445,195.8285795559641,20000,7500,12500,2,8,20000,7500,1786,3214,450,1400,[550-450-600-700-1400-1100-1400-1300]
5_Clifford+T_018,15,ZIIIIIIIIIIIIII,cut_qubit_prop,20000,aer.fake_kawasaki,0.9999999999999992,0.9815438615073602,0.01845613849263905,0.050043861507365284,10.30297367204912,20000,20000,0,2,8,20000,20000,1786,3214,1786,3214,[1786-1786-1786-1786-3214-3214-3214-3214]
5_Clifford+T_018,15,ZIIIIIIIIIIIIII,noisy_vanilla,20000,aer.fake_kawasaki,0.9999999999999992,0.9314999999999949,0.06850000000000434,0.9314999999999949,340.7492367569939,20000,20000,0,,,,,,,,,
6_Clifford+T_022,15,ZIIIIIIIIIIIIII,cut_divided_budget,20000,aer.fake_kawasaki,0.0,-0.005240000000000042,0.005240000000000042,0.016440000000000066,22.324707687017508,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
6_Clifford+T_022,15,ZIIIIIIIIIIIIII,cut_incremental_budget,20000,aer.fake_kawasaki,0.0,0.027636797625032936,0.027636797625032936,0.016436797625032914,164.18116389703937,20000,6300,13700,2,8,20000,6300,2500,2500,450,1200,[450-650-600-450-850-1050-1050-1200]
6_Clifford+T_022,15,ZIIIIIIIIIIIIII,cut_incremental_qubit_prop,20000,aer.fake_kawasaki,0.0,0.008283749583749576,0.008283749583749576,0.002916250416250446,175.8847280300106,20000,6800,13200,2,8,20000,6800,1786,3214,550,1200,[550-650-650-600-1050-1200-1000-1100]
6_Clifford+T_022,15,ZIIIIIIIIIIIIII,cut_qubit_prop,20000,aer.fake_kawasaki,0.0,-0.004593564967377452,0.004593564967377452,0.015793564967377473,10.30052251496818,20000,20000,0,2,8,20000,20000,1786,3214,1786,3214,[1786-1786-1786-1786-3214-3214-3214-3214]
6_Clifford+T_022,15,ZIIIIIIIIIIIIII,noisy_vanilla,20000,aer.fake_kawasaki,0.0,0.011200000000000022,0.011200000000000022,0.011200000000000022,325.08896279195324,20000,20000,0,,,,,,,,,
7_Clifford+T_023,15,ZIIIIIIIIIIIIII,cut_divided_budget,20000,aer.fake_kawasaki,0.9999999999999989,0.9864275199999997,0.01357247999999922,0.06042752000000362,23.66056490992196,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
7_Clifford+T_023,15,ZIIIIIIIIIIIIII,cut_incremental_budget,20000,aer.fake_kawasaki,0.9999999999999989,0.9951448163265285,0.004855183673470376,0.06914481632653247,314.68121021799743,20000,11600,8400,2,8,20000,11600,2500,2500,300,2500,[400-300-400-550-2500-2450-2500-2500]
7_Clifford+T_023,15,ZIIIIIIIIIIIIII,cut_incremental_qubit_prop,20000,aer.fake_kawasaki,0.9999999999999989,0.994100862994396,0.00589913700560285,0.06810086299439999,350.4263580039842,20000,12850,7150,2,8,20000,12850,1333,3667,300,3100,[300-350-350-350-2650-2700-3100-3050]
7_Clifford+T_023,15,ZIIIIIIIIIIIIII,cut_qubit_prop,20000,aer.fake_kawasaki,0.9999999999999989,0.9850674422082478,0.014932557791751067,0.059067442208251775,17.428474281099625,20000,20000,0,2,8,20000,20000,1333,3667,1333,3667,[1333-1333-1333-1333-3667-3667-3667-3667]
7_Clifford+T_023,15,ZIIIIIIIIIIIIII,noisy_vanilla,20000,aer.fake_kawasaki,0.9999999999999989,0.925999999999996,0.07400000000000284,0.925999999999996,322.37595446791966,20000,20000,0,,,,,,,,,
8_Clifford+T_024,15,ZIIIIIIIIIIIIII,cut_divided_budget,20000,aer.fake_kawasaki,0.0,0.002728319999999999,0.002728319999999999,0.0037283200000001087,57.34483272593934,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
8_Clifford+T_024,15,ZIIIIIIIIIIIIII,cut_incremental_budget,20000,aer.fake_kawasaki,0.0,0.018096666666666664,0.018096666666666664,0.019096666666666772,210.31169437000062,20000,7350,12650,2,8,20000,7350,2500,2500,300,1600,[1200-1300-1400-1600-300-450-600-500]
