circuit_name,circuit_qubits,observable,mode,backend,perf_exp_val,result,absolute_error,distance_to_noisy_vanilla,time_total_s,shots_requested,shots_executed,shots_saved,num_fragments,num_variants,total_allocated_variant_shots,total_executed_variant_shots,min_allocated_shots_per_variant,max_allocated_shots_per_variant,min_executed_shots_per_variant,max_executed_shots_per_variant,executed_shots_per_variant
0_Clifford+T_002,13,ZIIIIIIIIIIII,cut_divided_budget,aer.fake_sherbrooke,-0.9999999999999998,-0.6414297600000001,0.3585702399999997,0.3369702399999984,27.913924633990973,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
0_Clifford+T_002,13,ZIIIIIIIIIIII,cut_incremental_budget,aer.fake_sherbrooke,-0.9999999999999998,-0.6290732323232316,0.37092676767676813,0.34932676767676685,237.06066962098703,20000,13700,6300,2,8,20000,13700,2500,2500,800,2500,[2500-2500-2500-2500-800-900-900-1100]
0_Clifford+T_002,13,ZIIIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_sherbrooke,-0.9999999999999998,-0.6531185502665836,0.34688144973341617,0.3252814497334149,368.94636370800436,20000,20000,0,2,8,20000,20000,714,4286,714,4286,[4286-4286-4286-4286-714-714-714-714]
0_Clifford+T_002,13,ZIIIIIIIIIIII,cut_qubit_prop,aer.fake_sherbrooke,-0.9999999999999998,-0.639313588244444,0.3606864117555558,0.33908641175555454,20.73713431879878,20000,20000,0,2,8,20000,20000,714,4286,714,4286,[4286-4286-4286-4286-714-714-714-714]
0_Clifford+T_002,13,ZIIIIIIIIIIII,noisy_vanilla,aer.fake_sherbrooke,-0.9999999999999998,-0.9783999999999985,0.021600000000001285,0.9783999999999985,7.579819857142866,20000,20000,0,,,,,,,,,
1_Clifford+T_004,13,ZIIIIIIIIIIII,cut_divided_budget,aer.fake_sherbrooke,0.0,0.021741759999999975,0.021741759999999975,0.013541760000000003,25.782919051125646,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
1_Clifford+T_004,13,ZIIIIIIIIIIII,cut_incremental_budget,aer.fake_sherbrooke,0.0,-0.004746252631578937,0.004746252631578937,0.012946252631578909,304.31233375286683,20000,18300,1700,2,8,20000,18300,2500,2500,1900,2500,[2500-2500-2500-2500-2000-2000-1900-2400]
1_Clifford+T_004,13,ZIIIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_sherbrooke,0.0,0.014327632627280654,0.014327632627280654,0.006127632627280683,377.16158726625144,20000,19828,172,2,8,20000,19828,1786,3214,1700,3214,[3214-3214-3214-3214-1786-1700-1786-1700]
1_Clifford+T_004,13,ZIIIIIIIIIIII,cut_qubit_prop,aer.fake_sherbrooke,0.0,-0.0036601486637060305,0.0036601486637060305,0.011860148663706,15.242829473223537,20000,20000,0,2,8,20000,20000,1786,3214,1786,3214,[3214-3214-3214-3214-1786-1786-1786-1786]
1_Clifford+T_004,13,ZIIIIIIIIIIII,noisy_vanilla,aer.fake_sherbrooke,0.0,0.008199999999999971,0.008199999999999971,0.008199999999999971,8.513385872356594,20000,20000,0,,,,,,,,,
