circuit_name,circuit_qubits,observable,mode,backend,perf_exp_val,result,absolute_error,distance_to_noisy_vanilla,time_total_s,shots_requested,shots_executed,shots_saved,num_fragments,num_variants,total_allocated_variant_shots,total_executed_variant_shots,min_allocated_shots_per_variant,max_allocated_shots_per_variant,min_executed_shots_per_variant,max_executed_shots_per_variant,executed_shots_per_variant
0_Clifford+T_004,9,ZIIIIIIII,cut_divided_budget,aer.fake_torino,0.0,0.03017472000000001,0.03017472000000001,0.02087472000000002,106.04202147200704,20000,20000,0,2,32,20000,20000,625,625,625,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
0_Clifford+T_004,9,ZIIIIIIII,cut_incremental_budget,aer.fake_torino,0.0,0.016494286868686852,0.016494286868686852,0.007194286868686863,1135.639198425226,20000,18650,1350,2,32,20000,18650,625,625,400,625,[450-600-500-450-600-450-400-550-600-550-450-600-600-600-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
0_Clifford+T_004,9,ZIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,0.0,0.00017421096948404182,0.00017421096948404182,0.009125789030515946,1278.0533985411748,20000,20000,0,2,32,20000,20000,341,909,341,909,[341-341-341-341-341-341-341-341-341-341-341-341-341-341-341-341-909-909-909-909-909-909-909-909-909-909-909-909-909-909-909-909]
0_Clifford+T_004,9,ZIIIIIIII,cut_qubit_prop,aer.fake_torino,0.0,-0.0007936277498717548,0.0007936277498717548,0.010093627749871744,82.37912228191271,20000,20000,0,2,32,20000,20000,341,909,341,909,[341-341-341-341-341-341-341-341-341-341-341-341-341-341-341-341-909-909-909-909-909-909-909-909-909-909-909-909-909-909-909-909]
0_Clifford+T_004,9,ZIIIIIIII,noisy_vanilla,aer.fake_torino,0.0,0.009299999999999989,0.009299999999999989,0.009299999999999989,3.681669456884265,20000,20000,0,,,,,,,,,
1_Clifford+T_006,9,ZIIIIIIII,cut_divided_budget,aer.fake_torino,0.0,-0.017975680000000032,0.017975680000000032,0.020375680000000066,34.740919607225806,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
1_Clifford+T_006,9,ZIIIIIIII,cut_incremental_budget,aer.fake_torino,0.0,0.0393429666629667,0.0393429666629667,0.03694296666296667,458.0825205449946,20000,6950,13050,2,8,20000,6950,2500,2500,400,1400,[1150-1200-1400-1300-400-450-500-550]
1_Clifford+T_006,9,ZIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,0.0,0.004153342857142856,0.004153342857142856,0.0017533428571428213,468.2403289200738,20000,7050,12950,2,8,20000,7050,1000,4000,400,1350,[1200-1200-1350-1250-500-400-700-450]
1_Clifford+T_006,9,ZIIIIIIII,cut_qubit_prop,aer.fake_torino,0.0,-0.033607999999999916,0.033607999999999916,0.03600799999999995,25.612375921104103,20000,20000,0,2,8,20000,20000,1000,4000,1000,4000,[4000-4000-4000-4000-1000-1000-1000-1000]
1_Clifford+T_006,9,ZIIIIIIII,noisy_vanilla,aer.fake_torino,0.0,0.0024000000000000345,0.0024000000000000345,0.0024000000000000345,4.218316697049886,20000,20000,0,,,,,,,,,
2_Clifford+T_008,9,ZIIIIIIII,cut_divided_budget,aer.fake_torino,0.0,-0.018118400000000024,0.018118400000000024,0.018918400000000005,35.13088325597346,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
2_Clifford+T_008,9,ZIIIIIIII,cut_incremental_budget,aer.fake_torino,0.0,0.01941777777777779,0.01941777777777779,0.01861777777777781,440.5031886748038,20000,6550,13450,2,8,20000,6550,2500,2500,650,1000,[800-650-800-800-800-800-1000-900]
2_Clifford+T_008,9,ZIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,0.0,0.04422456140350874,0.04422456140350874,0.04342456140350876,436.51362353982404,20000,7000,13000,2,8,20000,7000,2500,2500,700,1050,[700-800-1000-700-950-750-1050-1050]
2_Clifford+T_008,9,ZIIIIIIII,cut_qubit_prop,aer.fake_torino,0.0,0.04764960000000003,0.04764960000000003,0.04684960000000005,26.322116420138627,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
2_Clifford+T_008,9,ZIIIIIIII,noisy_vanilla,aer.fake_torino,0.0,0.0007999999999999828,0.0007999999999999828,0.0007999999999999828,3.334313375875354,20000,20000,0,,,,,,,,,
3_Clifford+T_009,9,ZIIIIIIII,cut_divided_budget,aer.fake_torino,0.0,0.033067519999999975,0.033067519999999975,0.025867520000000054,112.59058581199497,20000,20000,0,2,32,20000,20000,625,625,625,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
3_Clifford+T_009,9,ZIIIIIIII,cut_incremental_budget,aer.fake_torino,0.0,0.005167689696969747,0.005167689696969747,0.002032310303030173,1274.616402008105,20000,18400,1600,2,32,20000,18400,625,625,400,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-450-400-625-600-400-400-450-625-450-600-500-625-500-550-625-600]
3_Clifford+T_009,9,ZIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,0.0,0.047911619047619064,0.047911619047619064,0.04071161904761914,1380.0560110551305,20000,20000,0,2,32,20000,20000,375,875,375,875,[875-875-875-875-875-875-875-875-875-875-875-875-875-875-875-875-375-375-375-375-375-375-375-375-375-375-375-375-375-375-375-375]
3_Clifford+T_009,9,ZIIIIIIII,cut_qubit_prop,aer.fake_torino,0.0,-0.0036358095238095125,0.0036358095238095125,0.010835809523809432,100.74461680604145,20000,20000,0,2,32,20000,20000,375,875,375,875,[875-875-875-875-875-875-875-875-875-875-875-875-875-875-875-875-375-375-375-375-375-375-375-375-375-375-375-375-375-375-375-375]
3_Clifford+T_009,9,ZIIIIIIII,noisy_vanilla,aer.fake_torino,0.0,0.00719999999999992,0.00719999999999992,0.00719999999999992,4.262442356906831,20000,20000,0,,,,,,,,,
4_Clifford+T_014,9,ZIIIIIIII,cut_divided_budget,aer.fake_torino,-0.9999999999999993,-0.8775296000000001,0.1224703999999992,0.21892959999999995,110.2286523738876,20000,20000,0,2,32,20000,20000,625,625,625,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
4_Clifford+T_014,9,ZIIIIIIII,cut_incremental_budget,aer.fake_torino,-0.9999999999999993,-0.8535446884848482,0.14645531151515112,0.19494468848484803,1315.7158310241066,20000,19775,225,2,32,20000,19775,625,625,550,625,[550-625-550-625-600-600-625-625-625-625-625-625-600-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
4_Clifford+T_014,9,ZIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,-0.9999999999999993,-0.8476312419974392,0.1523687580025601,0.18903124199743904,1360.0887208329514,20000,20000,0,2,32,20000,20000,568,682,568,682,[568-568-568-568-568-568-568-568-568-568-568-568-568-568-568-568-682-682-682-682-682-682-682-682-682-682-682-682-682-682-682-682]
4_Clifford+T_014,9,ZIIIIIIII,cut_qubit_prop,aer.fake_torino,-0.9999999999999993,-0.8663882119697659,0.13361178803023344,0.2077882119697657,110.26359805604443,20000,20000,0,2,32,20000,20000,568,682,568,682,[568-568-568-568-568-568-568-568-568-568-568-568-568-568-568-568-682-682-682-682-682-682-682-682-682-682-682-682-682-682-682-682]
4_Clifford+T_014,9,ZIIIIIIII,noisy_vanilla,aer.fake_torino,-0.9999999999999993,-0.6586000000000002,0.34139999999999915,0.6586000000000002,3.0136973652988672,20000,20000,0,,,,,,,,,
5_Clifford+T_015,9,ZIIIIIIII,cut_divided_budget,aer.fake_torino,-0.9999999999999993,-0.9297036799999999,0.07029631999999941,0.2725036799999998,37.77787738898769,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
5_Clifford+T_015,9,ZIIIIIIII,cut_incremental_budget,aer.fake_torino,-0.9999999999999993,-0.9089340786324787,0.09106592136752067,0.25173407863247854,439.624034519773,20000,6750,13250,2,8,20000,6750,2500,2500,400,1300,[1000-1200-1300-1250-500-450-400-650]
5_Clifford+T_015,9,ZIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,-0.9999999999999993,-0.9511709437229438,0.04882905627705558,0.29397094372294363,436.07753661694005,20000,6950,13050,2,8,20000,6950,1000,4000,500,1400,[1050-1100-1250-1400-600-500-500-550]
5_Clifford+T_015,9,ZIIIIIIII,cut_qubit_prop,aer.fake_torino,-0.9999999999999993,-0.9414610000000002,0.05853899999999912,0.2842610000000001,26.853457088116556,20000,20000,0,2,8,20000,20000,1000,4000,1000,4000,[4000-4000-4000-4000-1000-1000-1000-1000]
5_Clifford+T_015,9,ZIIIIIIII,noisy_vanilla,aer.fake_torino,-0.9999999999999993,-0.6572000000000001,0.3427999999999992,0.6572000000000001,3.598995976150036,20000,20000,0,,,,,,,,,
6_Clifford+T_016,9,ZIIIIIIII,cut_divided_budget,aer.fake_torino,-0.9999999999999998,-0.95894784,0.04105215999999978,0.3000478400000002,128.83567425096408,20000,20000,0,2,32,20000,20000,625,625,625,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
6_Clifford+T_016,9,ZIIIIIIII,cut_incremental_budget,aer.fake_torino,-0.9999999999999998,-0.9401946246464649,0.05980537535353492,0.28129462464646504,1184.2808446879499,20000,18025,1975,2,32,20000,18025,625,625,400,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-500-450-500-450-500-500-625-500-500-400-550-600-400-550-500-500]
6_Clifford+T_016,9,ZIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,-0.9999999999999998,-0.9389427693582585,0.06105723064174129,0.28004276935825867,1323.255884414073,20000,19328,672,2,32,20000,19328,341,909,341,909,[800-750-909-900-850-700-909-909-909-850-909-909-900-850-909-909-341-341-341-341-341-341-341-341-341-341-341-341-341-341-341-341]
6_Clifford+T_016,9,ZIIIIIIII,cut_qubit_prop,aer.fake_torino,-0.9999999999999998,-0.9535308369546631,0.04646916304533666,0.2946308369546633,106.28959221299738,20000,20000,0,2,32,20000,20000,341,909,341,909,[909-909-909-909-909-909-909-909-909-909-909-909-909-909-909-909-341-341-341-341-341-341-341-341-341-341-341-341-341-341-341-341]
6_Clifford+T_016,9,ZIIIIIIII,noisy_vanilla,aer.fake_torino,-0.9999999999999998,-0.6588999999999998,0.34109999999999996,0.6588999999999998,4.984898732043803,20000,20000,0,,,,,,,,,
7_Clifford+T_020,9,ZIIIIIIII,cut_divided_budget,aer.fake_torino,0.0,-0.022717119999999945,0.022717119999999945,0.02631711999999997,34.75335214426741,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
7_Clifford+T_020,9,ZIIIIIIII,cut_incremental_budget,aer.fake_torino,0.0,-0.005558273031316513,0.005558273031316513,0.00915827303131654,415.86859228508547,20000,6500,13500,2,8,20000,6500,2500,2500,400,1300,[1000-1100-1150-1300-550-400-500-500]
7_Clifford+T_020,9,ZIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,0.0,-0.021768162140889433,0.021768162140889433,0.02536816214088946,379.09186078002676,20000,6450,13550,2,8,20000,6450,1111,3889,400,1200,[1100-1050-1200-1200-400-400-550-550]
7_Clifford+T_020,9,ZIIIIIIII,cut_qubit_prop,aer.fake_torino,0.0,0.005975681137154592,0.005975681137154592,0.002375681137154566,20.63787601189688,20000,20000,0,2,8,20000,20000,1111,3889,1111,3889,[3889-3889-3889-3889-1111-1111-1111-1111]
