circuit_name,circuit_qubits,observable,mode,backend,perf_exp_val,result,absolute_error,distance_to_noisy_vanilla,time_total_s,shots_requested,shots_executed,shots_saved,num_fragments,num_variants,total_allocated_variant_shots,total_executed_variant_shots,min_allocated_shots_per_variant,max_allocated_shots_per_variant,min_executed_shots_per_variant,max_executed_shots_per_variant,executed_shots_per_variant
0_Clifford+T_001,12,ZIIIIIIIIIII,cut_divided_budget,aer.fake_torino,5.551115123125783e-17,0.013290240000000049,0.013290239999999993,0.01979024000000006,30.928331054747105,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
0_Clifford+T_001,12,ZIIIIIIIIIII,cut_incremental_budget,aer.fake_torino,5.551115123125783e-17,0.014702158083380485,0.01470215808338043,0.021202158083380496,627.4248026385903,20000,9450,10550,2,8,20000,9450,2500,2500,500,2000,[1900-1800-2000-1550-500-500-600-600]
0_Clifford+T_001,12,ZIIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,5.551115123125783e-17,0.00416113997113999,0.004161139971139934,0.010661139971140002,637.4037674879655,20000,9200,10800,2,8,20000,9200,1667,3333,450,1800,[1800-1800-1750-1600-450-550-550-700]
0_Clifford+T_001,12,ZIIIIIIIIIII,cut_qubit_prop,aer.fake_torino,5.551115123125783e-17,0.007106229519172706,0.0071062295191726505,0.013606229519172716,27.362194104120135,20000,20000,0,2,8,20000,20000,1667,3333,1667,3333,[3333-3333-3333-3333-1667-1667-1667-1667]
0_Clifford+T_001,12,ZIIIIIIIIIII,noisy_vanilla,aer.fake_torino,5.551115123125783e-17,-0.006500000000000011,0.0065000000000000665,0.006500000000000011,4.903542643878609,20000,20000,0,,,,,,,,,
1_Clifford+T_002,12,ZIIIIIIIIIII,cut_divided_budget,aer.fake_torino,0.9999999999999998,0.9126937599999999,0.08730623999999987,0.24909375999999994,111.19480900885537,20000,20000,0,2,32,20000,20000,625,625,625,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
1_Clifford+T_002,12,ZIIIIIIIIIII,cut_incremental_budget,aer.fake_torino,0.9999999999999998,0.9130608872727279,0.08693911272727184,0.24946088727272797,1290.1216825121082,20000,18975,1025,2,32,20000,18975,625,625,450,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-550-550-600-500-500-450-600-625-625-600-600-625-550-600-450-550]
1_Clifford+T_002,12,ZIIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,0.9999999999999998,0.9042401584612253,0.09575984153877448,0.24064015846122533,1271.521902217064,20000,18730,1270,2,32,20000,18730,268,982,268,982,[750-700-950-900-700-900-800-982-950-950-982-982-950-982-982-982-268-268-268-268-268-268-268-268-268-268-268-268-268-268-268-268]
1_Clifford+T_002,12,ZIIIIIIIIIII,cut_qubit_prop,aer.fake_torino,0.9999999999999998,0.909972793871781,0.0900272061282188,0.24637279387178102,101.6373512847349,20000,20000,0,2,32,20000,20000,268,982,268,982,[982-982-982-982-982-982-982-982-982-982-982-982-982-982-982-982-268-268-268-268-268-268-268-268-268-268-268-268-268-268-268-268]
1_Clifford+T_002,12,ZIIIIIIIIIII,noisy_vanilla,aer.fake_torino,0.9999999999999998,0.6636,0.3363999999999998,0.6636,5.889985469169915,20000,20000,0,,,,,,,,,
2_Clifford+T_004,12,ZIIIIIIIIIII,cut_divided_budget,aer.fake_torino,0.9999999999999992,0.9832915199999994,0.016708479999999803,0.3196915200000001,38.90461955592036,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
2_Clifford+T_004,12,ZIIIIIIIIIII,cut_incremental_budget,aer.fake_torino,0.9999999999999992,0.9900235064935052,0.009976493506493989,0.32642350649350593,592.8106758450158,20000,9300,10700,2,8,20000,9300,2500,2500,400,2100,[400-400-500-650-1600-1650-2000-2100]
