circuit_name,circuit_qubits,observable,mode,budget,backend,perf_exp_val,result,absolute_error,distance_to_noisy_vanilla,time_total_s,shots_requested,shots_executed,shots_saved,num_fragments,num_variants,total_allocated_variant_shots,total_executed_variant_shots,min_allocated_shots_per_variant,max_allocated_shots_per_variant,min_executed_shots_per_variant,max_executed_shots_per_variant,executed_shots_per_variant
0_Clifford+T_001,10,ZIIIIIIIII,cut_divided_budget,20000,aer.fake_kawasaki,-0.9999999999999993,-0.9278617600000002,0.07213823999999913,0.0015382399999992469,114.12259902301594,20000,20000,0,2,32,20000,20000,625,625,625,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
0_Clifford+T_001,10,ZIIIIIIIII,cut_incremental_budget,20000,aer.fake_kawasaki,-0.9999999999999993,-0.9866802327272732,0.013319767272726102,0.05728023272727378,588.8572240580106,20000,19625,375,2,32,20000,19625,625,625,500,625,[600-600-550-600-550-600-625-625-625-625-625-500-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
0_Clifford+T_001,10,ZIIIIIIIII,cut_incremental_qubit_prop,20000,aer.fake_kawasaki,-0.9999999999999993,-1.0391817631100089,0.03918176311000954,0.10978176311000942,591.3765717559727,20000,19963,37,2,32,20000,19963,313,937,313,937,[313-313-313-313-313-313-313-313-313-313-313-313-313-313-313-313-937-937-937-937-900-937-937-937-937-937-937-937-937-937-937-937]
0_Clifford+T_001,10,ZIIIIIIIII,cut_qubit_prop,20000,aer.fake_kawasaki,-0.9999999999999993,-0.9077267194260795,0.09227328057391981,0.02167328057391993,48.06250076898141,20000,20000,0,2,32,20000,20000,313,937,313,937,[313-313-313-313-313-313-313-313-313-313-313-313-313-313-313-313-937-937-937-937-937-937-937-937-937-937-937-937-937-937-937-937]
0_Clifford+T_001,10,ZIIIIIIIII,noisy_vanilla,20000,aer.fake_kawasaki,-0.9999999999999993,-0.9293999999999994,0.07059999999999989,0.9293999999999994,2.471305710001616,20000,20000,0,,,,,,,,,
1_Clifford+T_004,10,ZIIIIIIIII,cut_divided_budget,20000,aer.fake_kawasaki,0.0,-0.0005721600000000008,0.0005721600000000008,0.00997215999999996,21.931175302015617,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
1_Clifford+T_004,10,ZIIIIIIIII,cut_incremental_budget,20000,aer.fake_kawasaki,0.0,-0.013387283370326828,0.013387283370326828,0.02278728337032679,325.1944188750058,20000,9900,10100,2,8,20000,9900,2500,2500,400,2300,[400-400-450-450-1800-1850-2250-2300]
1_Clifford+T_004,10,ZIIIIIIIII,cut_incremental_qubit_prop,20000,aer.fake_kawasaki,0.0,-0.005361303174293067,0.005361303174293067,0.014761303174293028,335.88681189200724,20000,10050,9950,2,8,20000,10050,909,4091,400,2350,[400-400-550-400-1850-1900-2350-2200]
1_Clifford+T_004,10,ZIIIIIIIII,cut_qubit_prop,20000,aer.fake_kawasaki,0.0,-0.0007569811002121867,0.0007569811002121867,0.010156981100212147,10.332127303991001,20000,20000,0,2,8,20000,20000,909,4091,909,4091,[909-909-909-909-4091-4091-4091-4091]
1_Clifford+T_004,10,ZIIIIIIIII,noisy_vanilla,20000,aer.fake_kawasaki,0.0,0.00939999999999996,0.00939999999999996,0.00939999999999996,1.6898649150098208,20000,20000,0,,,,,,,,,
2_Clifford+T_008,10,ZIIIIIIIII,cut_divided_budget,20000,aer.fake_kawasaki,0.9999999999999997,0.9840358399999999,0.015964159999999783,0.05863583999999966,58.645830386987654,20000,20000,0,2,32,20000,20000,625,625,625,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
2_Clifford+T_008,10,ZIIIIIIIII,cut_incremental_budget,20000,aer.fake_kawasaki,0.9999999999999997,0.9811220705723909,0.018877929427608797,0.05572207057239065,560.3724880549998,20000,17650,2350,2,32,20000,17650,625,625,400,625,[625-625-625-625-625-625-625-625-600-625-625-625-625-625-625-625-400-400-450-500-400-400-550-400-450-625-550-500-500-450-500-600]
2_Clifford+T_008,10,ZIIIIIIIII,cut_incremental_qubit_prop,20000,aer.fake_kawasaki,0.9999999999999997,0.9547510834844837,0.04524891651551599,0.029351083484483453,638.2017070600123,20000,19196,804,2,32,20000,19196,312,938,312,938,[900-800-900-900-938-938-938-938-800-650-900-938-850-938-938-938-312-312-312-312-312-312-312-312-312-312-312-312-312-312-312-312]
2_Clifford+T_008,10,ZIIIIIIIII,cut_qubit_prop,20000,aer.fake_kawasaki,0.9999999999999997,0.9872341588759498,0.012765841124049881,0.06183415887594956,49.350254004006274,20000,20000,0,2,32,20000,20000,312,938,312,938,[938-938-938-938-938-938-938-938-938-938-938-938-938-938-938-938-312-312-312-312-312-312-312-312-312-312-312-312-312-312-312-312]
2_Clifford+T_008,10,ZIIIIIIIII,noisy_vanilla,20000,aer.fake_kawasaki,0.9999999999999997,0.9254000000000002,0.07459999999999944,0.9254000000000002,1.7408065180061385,20000,20000,0,,,,,,,,,
3_Clifford+T_015,10,ZIIIIIIIII,cut_divided_budget,20000,aer.fake_kawasaki,0.9999999999999992,0.9774771200000002,0.022522879999999024,0.05317712000000063,26.198612687992863,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
3_Clifford+T_015,10,ZIIIIIIIII,cut_incremental_budget,20000,aer.fake_kawasaki,0.9999999999999992,0.992832367237196,0.007167632762803189,0.06853236723719647,214.70652604600764,20000,6450,13550,2,8,20000,6450,2500,2500,500,1250,[600-500-650-600-850-850-1150-1250]
3_Clifford+T_015,10,ZIIIIIIIII,cut_incremental_qubit_prop,20000,aer.fake_kawasaki,0.9999999999999992,0.979098264893002,0.02090173510699722,0.054798264893002435,220.86211499001365,20000,6600,13400,2,8,20000,6600,1364,3636,550,1050,[550-800-650-650-950-900-1050-1050]
