circuit_name,circuit_qubits,observable,mode,backend,perf_exp_val,result,absolute_error,distance_to_noisy_vanilla,time_total_s,shots_requested,shots_executed,shots_saved,num_fragments,num_variants,total_allocated_variant_shots,total_executed_variant_shots,min_allocated_shots_per_variant,max_allocated_shots_per_variant,min_executed_shots_per_variant,max_executed_shots_per_variant,executed_shots_per_variant
0_Clifford+T_001,11,ZIIIIIIIIII,cut_divided_budget,aer.fake_sherbrooke,5.551115123125783e-17,-0.008788479999999998,0.008788480000000053,0.010588479999999938,108.47394655225798,20000,20000,0,2,32,20000,20000,625,625,625,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
0_Clifford+T_001,11,ZIIIIIIIIII,cut_incremental_budget,aer.fake_sherbrooke,5.551115123125783e-17,-0.002897919999999948,0.0028979200000000035,0.0046979199999998885,626.1392541341484,20000,20000,0,2,32,20000,20000,625,625,625,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
0_Clifford+T_001,11,ZIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_sherbrooke,5.551115123125783e-17,0.05351242915011035,0.05351242915011029,0.05171242915011041,636.6425418169238,20000,20000,0,2,32,20000,20000,577,673,577,673,[673-673-673-673-673-673-673-673-673-673-673-673-673-673-673-673-577-577-577-577-577-577-577-577-577-577-577-577-577-577-577-577]
0_Clifford+T_001,11,ZIIIIIIIIII,cut_qubit_prop,aer.fake_sherbrooke,5.551115123125783e-17,0.003811279843222471,0.0038112798432224154,0.0020112798432225304,89.81334763905033,20000,20000,0,2,32,20000,20000,577,673,577,673,[673-673-673-673-673-673-673-673-673-673-673-673-673-673-673-673-577-577-577-577-577-577-577-577-577-577-577-577-577-577-577-577]
0_Clifford+T_001,11,ZIIIIIIIIII,noisy_vanilla,aer.fake_sherbrooke,5.551115123125783e-17,0.0017999999999999408,0.0017999999999998852,0.0017999999999999408,4.67019718606025,20000,20000,0,,,,,,,,,
1_Clifford+T_002,11,ZIIIIIIIIII,cut_divided_budget,aer.fake_sherbrooke,-0.9999999999999998,-0.9417420800000001,0.05825791999999963,0.03465791999999923,105.11669645411894,20000,20000,0,2,32,20000,20000,625,625,625,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
1_Clifford+T_002,11,ZIIIIIIIIII,cut_incremental_budget,aer.fake_sherbrooke,-0.9999999999999998,-0.9334911999999999,0.06650879999999992,0.042908799999999525,642.7489137989469,20000,20000,0,2,32,20000,20000,625,625,625,625,[625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625-625]
1_Clifford+T_002,11,ZIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_sherbrooke,-0.9999999999999998,-0.9470165373936503,0.05298346260634945,0.029383462606349053,643.5914064273238,20000,20000,0,2,32,20000,20000,481,769,481,769,[769-769-769-769-769-769-769-769-769-769-769-769-769-769-769-769-481-481-481-481-481-481-481-481-481-481-481-481-481-481-481-481]
1_Clifford+T_002,11,ZIIIIIIIIII,cut_qubit_prop,aer.fake_sherbrooke,-0.9999999999999998,-0.936299808861577,0.06370019113842273,0.040100191138422336,95.39927103603259,20000,20000,0,2,32,20000,20000,481,769,481,769,[769-769-769-769-769-769-769-769-769-769-769-769-769-769-769-769-481-481-481-481-481-481-481-481-481-481-481-481-481-481-481-481]
1_Clifford+T_002,11,ZIIIIIIIIII,noisy_vanilla,aer.fake_sherbrooke,-0.9999999999999998,-0.9763999999999994,0.0236000000000004,0.9763999999999994,4.338448786642402,20000,20000,0,,,,,,,,,
2_Clifford+T_011,11,ZIIIIIIIIII,cut_divided_budget,aer.fake_sherbrooke,0.0,-0.016819520000000022,0.016819520000000022,0.02951952000000002,45.9215675261803,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
2_Clifford+T_011,11,ZIIIIIIIIII,cut_incremental_budget,aer.fake_sherbrooke,0.0,0.015908505381099808,0.015908505381099808,0.0032085053810998066,545.0914715812542,20000,17300,2700,2,8,20000,17300,2500,2500,1600,2500,[2500-2500-2500-2500-1600-1700-2100-1900]
2_Clifford+T_011,11,ZIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_sherbrooke,0.0,0.004229973333333316,0.004229973333333316,0.008470026666666686,630.6242086221464,20000,20000,0,2,8,20000,20000,1250,3750,1250,3750,[3750-3750-3750-3750-1250-1250-1250-1250]
2_Clifford+T_011,11,ZIIIIIIIIII,cut_qubit_prop,aer.fake_sherbrooke,0.0,-0.023843840000000022,0.023843840000000022,0.03654384000000002,25.46732598915696,20000,20000,0,2,8,20000,20000,1250,3750,1250,3750,[3750-3750-3750-3750-1250-1250-1250-1250]
2_Clifford+T_011,11,ZIIIIIIIIII,noisy_vanilla,aer.fake_sherbrooke,0.0,0.012700000000000001,0.012700000000000001,0.012700000000000001,4.549768683966249,20000,20000,0,,,,,,,,,
3_Clifford+T_015,11,ZIIIIIIIIII,cut_divided_budget,aer.fake_sherbrooke,0.0,-0.005153920000000034,0.005153920000000034,0.017253920000000103,40.75029362505302,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
3_Clifford+T_015,11,ZIIIIIIIIII,cut_incremental_budget,aer.fake_sherbrooke,0.0,0.019162372294372242,0.019162372294372242,0.007062372294372175,504.71556190773845,20000,18900,1100,2,8,20000,18900,2500,2500,2100,2500,[2500-2500-2500-2500-2100-2100-2500-2200]
3_Clifford+T_015,11,ZIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_sherbrooke,0.0,-0.0005047466666666447,0.0005047466666666447,0.012604746666666711,438.79882591590285,20000,20000,0,2,8,20000,20000,1250,3750,1250,3750,[3750-3750-3750-3750-1250-1250-1250-1250]
3_Clifford+T_015,11,ZIIIIIIIIII,cut_qubit_prop,aer.fake_sherbrooke,0.0,-0.017389226666666664,0.017389226666666664,0.02948922666666673,35.073263532016426,20000,20000,0,2,8,20000,20000,1250,3750,1250,3750,[3750-3750-3750-3750-1250-1250-1250-1250]
3_Clifford+T_015,11,ZIIIIIIIIII,noisy_vanilla,aer.fake_sherbrooke,0.0,0.012100000000000067,0.012100000000000067,0.012100000000000067,4.401717665139586,20000,20000,0,,,,,,,,,
4_Clifford+T_017,11,ZIIIIIIIIII,cut_divided_budget,aer.fake_sherbrooke,-0.9999999999999998,-0.8181049600000001,0.18189503999999967,0.1583950399999987,32.63359844684601,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
4_Clifford+T_017,11,ZIIIIIIIIII,cut_incremental_budget,aer.fake_sherbrooke,-0.9999999999999998,-0.8389387555555557,0.16106124444444403,0.13756124444444306,292.3521973118186,20000,13600,6400,2,8,20000,13600,2500,2500,800,2500,[2500-2500-2500-2500-900-800-900-1000]
4_Clifford+T_017,11,ZIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_sherbrooke,-0.9999999999999998,-0.8145371012660364,0.18546289873396338,0.1619628987339624,468.7344318930991,20000,19000,1000,2,8,20000,19000,909,4091,900,4091,[3700-3500-4091-4091-900-900-909-909]
4_Clifford+T_017,11,ZIIIIIIIIII,cut_qubit_prop,aer.fake_sherbrooke,-0.9999999999999998,-0.8156585641453415,0.18434143585465823,0.16084143585465727,18.736819035373628,20000,20000,0,2,8,20000,20000,909,4091,909,4091,[4091-4091-4091-4091-909-909-909-909]
4_Clifford+T_017,11,ZIIIIIIIIII,noisy_vanilla,aer.fake_sherbrooke,-0.9999999999999998,-0.9764999999999988,0.023500000000000965,0.9764999999999988,2.533572087995708,20000,20000,0,,,,,,,,,
5_Clifford+T_025,11,ZIIIIIIIIII,cut_divided_budget,aer.fake_sherbrooke,0.0,4.352000000000685e-05,4.352000000000685e-05,0.009956479999999952,36.38439883897081,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
5_Clifford+T_025,11,ZIIIIIIIIII,cut_incremental_budget,aer.fake_sherbrooke,0.0,-0.013645641252452382,0.013645641252452382,0.02364564125245234,364.7058677789755,20000,17000,3000,2,8,20000,17000,2500,2500,1300,2500,[1300-2100-1900-1700-2500-2500-2500-2500]
5_Clifford+T_025,11,ZIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_sherbrooke,0.0,-0.022372801796308704,0.022372801796308704,0.032372801796308665,398.7584370877594,20000,19936,64,2,8,20000,19936,1364,3636,1300,3636,[1364-1300-1364-1364-3636-3636-3636-3636]
5_Clifford+T_025,11,ZIIIIIIIIII,cut_qubit_prop,aer.fake_sherbrooke,0.0,-0.006601466598272722,0.006601466598272722,0.01660146659827268,19.911575610749424,20000,20000,0,2,8,20000,20000,1364,3636,1364,3636,[1364-1364-1364-1364-3636-3636-3636-3636]
5_Clifford+T_025,11,ZIIIIIIIIII,noisy_vanilla,aer.fake_sherbrooke,0.0,0.009999999999999959,0.009999999999999959,0.009999999999999959,3.511128812097013,20000,20000,0,,,,,,,,,
6_Clifford+T_026,11,ZIIIIIIIIII,cut_divided_budget,aer.fake_sherbrooke,0.9999999999999991,0.9703302400000002,0.02966975999999888,0.009069759999996818,28.201672493014485,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
6_Clifford+T_026,11,ZIIIIIIIIII,cut_incremental_budget,aer.fake_sherbrooke,0.9999999999999991,0.9797314578754543,0.020268542124544764,0.0003314578754572972,419.11530129797757,20000,14400,5600,2,8,20000,14400,2500,2500,800,2500,[2500-2500-2500-2500-800-900-1400-1300]
6_Clifford+T_026,11,ZIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_sherbrooke,0.9999999999999991,0.9898212531952973,0.010178746804701766,0.010421253195300295,612.28857877478,20000,19967,33,2,8,20000,19967,833,4167,800,4167,[4167-4167-4167-4167-800-833-833-833]
6_Clifford+T_026,11,ZIIIIIIIIII,cut_qubit_prop,aer.fake_sherbrooke,0.9999999999999991,0.9665438529623493,0.033456147037649764,0.012856147037647703,19.15694555779919,20000,20000,0,2,8,20000,20000,833,4167,833,4167,[4167-4167-4167-4167-833-833-833-833]
6_Clifford+T_026,11,ZIIIIIIIIII,noisy_vanilla,aer.fake_sherbrooke,0.9999999999999991,0.979399999999997,0.02060000000000206,0.979399999999997,3.029473212081939,20000,20000,0,,,,,,,,,
7_Clifford+T_029,11,ZIIIIIIIIII,cut_divided_budget,aer.fake_sherbrooke,0.0,-0.006233599999999958,0.006233599999999958,0.0057335999999999715,33.76861737621948,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
7_Clifford+T_029,11,ZIIIIIIIIII,cut_incremental_budget,aer.fake_sherbrooke,0.0,0.014491699206049154,0.014491699206049154,0.01499169920604914,529.6453177831136,20000,19500,500,2,8,20000,19500,2500,2500,2300,2500,[2400-2300-2500-2500-2500-2300-2500-2500]
7_Clifford+T_029,11,ZIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_sherbrooke,0.0,0.025321967959317918,0.025321967959317918,0.025821967959317904,396.02563117071986,20000,18432,1568,2,8,20000,18432,2083,2917,2083,2700,[2083-2083-2083-2083-2400-2500-2700-2500]
7_Clifford+T_029,11,ZIIIIIIIIII,cut_qubit_prop,aer.fake_sherbrooke,0.0,0.015041693609613114,0.015041693609613114,0.0155416936096131,23.005213520023972,20000,20000,0,2,8,20000,20000,2083,2917,2083,2917,[2083-2083-2083-2083-2917-2917-2917-2917]
7_Clifford+T_029,11,ZIIIIIIIIII,noisy_vanilla,aer.fake_sherbrooke,0.0,-0.0004999999999999868,0.0004999999999999868,0.0004999999999999868,3.8181045413948596,20000,20000,0,,,,,,,,,
8_Clifford+T_030,11,ZIIIIIIIIII,cut_divided_budget,aer.fake_sherbrooke,0.9999999999999998,0.8947289600000001,0.10527103999999965,0.0846710399999987,26.361149169970304,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
8_Clifford+T_030,11,ZIIIIIIIIII,cut_incremental_budget,aer.fake_sherbrooke,0.9999999999999998,0.900931215686275,0.09906878431372479,0.07846878431372384,260.7127878521569,20000,15100,4900,2,8,20000,15100,2500,2500,1000,2500,[1200-1000-1700-1200-2500-2500-2500-2500]
8_Clifford+T_030,11,ZIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_sherbrooke,0.9999999999999998,0.9054900202020201,0.0945099797979797,0.07390997979797875,309.88963939016685,20000,17700,2300,2,8,20000,17700,1364,3636,900,3600,[1200-1000-1300-900-3000-3400-3600-3300]
8_Clifford+T_030,11,ZIIIIIIIIII,cut_qubit_prop,aer.fake_sherbrooke,0.9999999999999998,0.8853155476838009,0.11468445231619884,0.09408445231619789,15.432067641057074,20000,20000,0,2,8,20000,20000,1364,3636,1364,3636,[1364-1364-1364-1364-3636-3636-3636-3636]
8_Clifford+T_030,11,ZIIIIIIIIII,noisy_vanilla,aer.fake_sherbrooke,0.9999999999999998,0.9793999999999988,0.02060000000000095,0.9793999999999988,3.1683380221948028,20000,20000,0,,,,,,,,,
9_Clifford+T_033,11,ZIIIIIIIIII,cut_divided_budget,aer.fake_sherbrooke,0.9999999999999998,0.9619376,0.03806239999999983,0.0174623999999991,22.843083606101573,20000,20000,0,2,8,20000,20000,2500,2500,2500,2500,[2500-2500-2500-2500-2500-2500-2500-2500]
9_Clifford+T_033,11,ZIIIIIIIIII,cut_incremental_budget,aer.fake_sherbrooke,0.9999999999999998,0.9712113732142853,0.028788626785714477,0.008188626785713748,290.0249471780844,20000,16700,3300,2,8,20000,16700,2500,2500,1400,2500,[1600-1400-1800-2000-2500-2400-2500-2500]
9_Clifford+T_033,11,ZIIIIIIIIII,cut_incremental_qubit_prop,aer.fake_sherbrooke,0.9999999999999998,0.9586675364102559,0.04133246358974385,0.020732463589743122,359.71339173801243,20000,17800,2200,2,8,20000,17800,1250,3750,1250,3750,[1250-1250-1250-1250-2700-2600-3750-3750]
9_Clifford+T_033,11,ZIIIIIIIIII,cut_qubit_prop,aer.fake_sherbrooke,0.9999999999999998,0.9552029866666668,0.04479701333333297,0.02419701333333224,13.221449824050069,20000,20000,0,2,8,20000,20000,1250,3750,1250,3750,[1250-1250-1250-1250-3750-3750-3750-3750]
9_Clifford+T_033,11,ZIIIIIIIIII,noisy_vanilla,aer.fake_sherbrooke,0.9999999999999998,0.979399999999999,0.02060000000000073,0.979399999999999,2.3001469587907195,20000,20000,0,,,,,,,,,
