circuit_name,circuit_qubits,observable,mode,backend,perf_exp_val,result,absolute_error,distance_to_noisy_vanilla,time_total_s,shots_requested,shots_executed,shots_saved,num_fragments,num_variants,total_allocated_variant_shots,total_executed_variant_shots,min_allocated_shots_per_variant,max_allocated_shots_per_variant,min_executed_shots_per_variant,max_executed_shots_per_variant,executed_shots_per_variant
0_Clifford+T_004,9,ZIIIIIIII,cut_divided_budget,aer.fake_torino,0.0,-0.02265771311152728,0.02265771311152728,0.0237910464448606,109.49561101803556,30000,30000,0,2,32,30000,30000,937,938,937,938,[938-938-938-938-938-938-938-938-938-938-938-938-938-938-938-938-937-937-937-937-937-937-937-937-937-937-937-937-937-937-937-937]
0_Clifford+T_004,9,ZIIIIIIII,cut_incremental_budget,aer.fake_torino,0.0,0.002408381013300395,0.002408381013300395,0.0012750476799670745,1614.4347869060002,30000,29560,440,2,32,30000,29560,937,938,750,938,[938-900-750-938-850-938-938-900-938-850-938-938-938-938-938-938-937-937-937-937-937-937-937-937-937-937-937-937-937-937-937-937]
0_Clifford+T_004,9,ZIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,0.0,0.00644472628564541,0.00644472628564541,0.005311392952312089,1834.292154850904,30000,30000,0,2,32,30000,30000,511,1364,511,1364,[511-511-511-511-511-511-511-511-511-511-511-511-511-511-511-511-1364-1364-1364-1364-1364-1364-1364-1364-1364-1364-1364-1364-1364-1364-1364-1364]
0_Clifford+T_004,9,ZIIIIIIII,cut_qubit_prop,aer.fake_torino,0.0,0.018768902330546178,0.018768902330546178,0.017635568997212858,85.065070415847,30000,30000,0,2,32,30000,30000,511,1364,511,1364,[511-511-511-511-511-511-511-511-511-511-511-511-511-511-511-511-1364-1364-1364-1364-1364-1364-1364-1364-1364-1364-1364-1364-1364-1364-1364-1364]
0_Clifford+T_004,9,ZIIIIIIII,noisy_vanilla,aer.fake_torino,0.0,0.0011333333333333204,0.0011333333333333204,0.0011333333333333204,3.585121192969382,30000,30000,0,,,,,,,,,
1_Clifford+T_006,9,ZIIIIIIII,cut_divided_budget,aer.fake_torino,0.0,0.00373219555555561,0.00373219555555561,6.78044444443822e-05,33.59390227822587,30000,30000,0,2,8,30000,30000,3750,3750,3750,3750,[3750-3750-3750-3750-3750-3750-3750-3750]
1_Clifford+T_006,9,ZIIIIIIII,cut_incremental_budget,aer.fake_torino,0.0,0.0017907170889088764,0.0017907170889088764,0.002009282911091116,980.9617015952244,30000,16700,13300,2,8,30000,16700,3750,3750,600,3700,[3050-3500-3650-3700-750-600-700-750]
1_Clifford+T_006,9,ZIIIIIIII,cut_incremental_qubit_prop,aer.fake_torino,0.0,0.020140106478252196,0.020140106478252196,0.016340106478252205,1085.726744631771,30000,16700,13300,2,8,30000,16700,1500,6000,550,3450,[3350-3200-3400-3450-550-750-1100-900]
1_Clifford+T_006,9,ZIIIIIIII,cut_qubit_prop,aer.fake_torino,0.0,-0.006728888888888908,0.006728888888888908,0.0105288888888889,24.47907006321475,30000,30000,0,2,8,30000,30000,1500,6000,1500,6000,[6000-6000-6000-6000-1500-1500-1500-1500]
1_Clifford+T_006,9,ZIIIIIIII,noisy_vanilla,aer.fake_torino,0.0,0.003799999999999992,0.003799999999999992,0.003799999999999992,2.91675026062876,30000,30000,0,,,,,,,,,
