circuit_name,circuit_qubits,observable,mode,backend,perf_exp_val,result,absolute_error,distance_to_noisy_vanilla,time_total_s,shots_requested,shots_executed,shots_saved,num_fragments,num_variants,total_allocated_variant_shots,total_executed_variant_shots,min_allocated_shots_per_variant,max_allocated_shots_per_variant,min_executed_shots_per_variant,max_executed_shots_per_variant,executed_shots_per_variant
0_Clifford+T_004,7,ZIIIIII,cut_divided_budget,aer.fake_torino,5.551115123125783e-17,0.01871189865582888,0.018711898655828823,0.008511898655828859,83.4888094230555,30000,30000,0,2,32,30000,30000,937,938,937,938,[938-938-938-938-938-938-938-938-938-938-938-938-938-938-938-938-937-937-937-937-937-937-937-937-937-937-937-937-937-937-937-937]
0_Clifford+T_004,7,ZIIIIII,cut_incremental_budget,aer.fake_torino,5.551115123125783e-17,-0.022614477543673496,0.02261447754367355,0.03281447754367352,1453.0826034802012,30000,30000,0,2,32,30000,30000,937,938,937,938,[938-938-938-938-938-938-938-938-938-938-938-938-938-938-938-938-937-937-937-937-937-937-937-937-937-937-937-937-937-937-937-937]
0_Clifford+T_004,7,ZIIIIII,cut_incremental_qubit_prop,aer.fake_torino,5.551115123125783e-17,-0.040310558004391706,0.04031055800439176,0.05051055800439173,1579.7559647061862,30000,30000,0,2,32,30000,30000,833,1042,833,1042,[833-833-833-833-833-833-833-833-833-833-833-833-833-833-833-833-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042]
0_Clifford+T_004,7,ZIIIIII,cut_qubit_prop,aer.fake_torino,5.551115123125783e-17,0.0037661897772544826,0.003766189777254427,0.006433810222745537,74.95129459304735,30000,30000,0,2,32,30000,30000,833,1042,833,1042,[833-833-833-833-833-833-833-833-833-833-833-833-833-833-833-833-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042]
0_Clifford+T_004,7,ZIIIIII,noisy_vanilla,aer.fake_torino,5.551115123125783e-17,0.01020000000000002,0.010199999999999964,0.01020000000000002,2.8599839420057833,30000,30000,0,,,,,,,,,
1_Clifford+T_022,7,ZIIIIII,cut_divided_budget,aer.fake_torino,0.0,0.04720755120570339,0.04720755120570339,0.035807551205703406,94.37201249506325,30000,30000,0,2,32,30000,30000,937,938,937,938,[938-938-938-938-938-938-938-938-938-938-938-938-938-938-938-938-937-937-937-937-937-937-937-937-937-937-937-937-937-937-937-937]
1_Clifford+T_022,7,ZIIIIII,cut_incremental_budget,aer.fake_torino,0.0,0.11759619344958402,0.11759619344958402,0.10619619344958403,1539.254406252876,30000,30000,0,2,32,30000,30000,937,938,937,938,[938-938-938-938-938-938-938-938-938-938-938-938-938-938-938-938-937-937-937-937-937-937-937-937-937-937-937-937-937-937-937-937]
1_Clifford+T_022,7,ZIIIIII,cut_incremental_qubit_prop,aer.fake_torino,0.0,-0.03468258704633477,0.03468258704633477,0.04608258704633476,1548.5653421110474,30000,30000,0,2,32,30000,30000,833,1042,833,1042,[833-833-833-833-833-833-833-833-833-833-833-833-833-833-833-833-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042]
1_Clifford+T_022,7,ZIIIIII,cut_qubit_prop,aer.fake_torino,0.0,-0.02772164527999303,0.02772164527999303,0.03912164527999302,83.90254206908867,30000,30000,0,2,32,30000,30000,833,1042,833,1042,[833-833-833-833-833-833-833-833-833-833-833-833-833-833-833-833-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042-1042]
1_Clifford+T_022,7,ZIIIIII,noisy_vanilla,aer.fake_torino,0.0,0.011399999999999988,0.011399999999999988,0.011399999999999988,2.156373652163893,30000,30000,0,,,,,,,,,
2_Clifford+T_025,7,ZIIIIII,cut_divided_budget,aer.fake_torino,-0.9999999999999991,-0.6397771775366196,0.36022282246337956,0.023622822463380433,87.06025601737201,30000,30000,0,2,32,30000,30000,937,938,937,938,[938-938-938-938-938-938-938-938-938-938-938-938-938-938-938-938-937-937-937-937-937-937-937-937-937-937-937-937-937-937-937-937]
2_Clifford+T_025,7,ZIIIIII,cut_incremental_budget,aer.fake_torino,-0.9999999999999991,-0.6568061043389156,0.3431938956610835,0.00659389566108437,1488.3184602488764,30000,28941,1059,2,32,30000,28941,937,938,650,938,[938-938-938-938-938-938-938-938-938-938-938-938-938-938-938-938-937-850-800-750-937-900-650-937-937-937-850-937-937-937-700-937]
